geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;01000000000011000010011000011000001111000000000001000100100100000110100101110000101;0.593172;36715;10111001011010000000001001000001000010000000110010010000011111000000000010001100010;0.103415;6401;0.355331;1
1;00001000001100001010010010010000010001010110000011000011010000000100000111001001100;0.593835;36756;00010101001011100101000000000101110000000000110110001001000000100000011000011100000;0.181902;11259;0.391397;1
2;10010000000001100010001010101000001111000000000001010100100100000110000100110000101;0.58978;36505;01101101000000011100000000001001110000000101101000001000010000001000010010001101100;0.184632;11428;0.421057;2
3;00000000001010100111000010010000010010000110001000011001100000110100010010100000101;0.66909;41414;10000010010011011001000111000110000000000100010000110000101000000001111000100100000;0.262149;16226;0.445755;1
4;01000010101100000110110010111010000000101000010001000000000000010101000111000000100;0.632755;39165;00001010000000110100000011000011100111100010100000000000110110000000100101100000010;0.273846;16950;0.464098;2
5;00000010101000000010111001100000011000000101001000000001000010000110100001100110101;0.622011;38500;00001000110001110100000100001111100001000001010000010011100001001000001101000000000;0.20305;12568;0.481603;1
6;00000100001000000101110010001000011000010010011100101000111000000100001001000000101;0.652821;40407;01100011000000000100000111100001010010101100101010000001000001100010010000110000000;0.274509;16991;0.49042;1
7;10000010100000000110010100101100010000110000000100001000010000011110000011001000101;0.65959;40826;10100100000000110000000000000000010111111100100101000001000110000000100111010000010;0.277385;17169;0.497539;1
8;00011000001000000110000010110000011010100110000100000001010000010101000101000010101;0.666634;41262;00001101000010100110000001001111100000100000001100000011010000100010100101000000001;0.343544;21264;0.509122;1
9;11001000000000000110011010101001001100000110001100010001101000000100000100000000101;0.696281;43097;11001000000000000001001010000000010010011001001000000011101100000010101110010110000;0.346194;21428;0.514408;1
10;01001000000000000110011010101011001100000110001100010001101000000100000100000000101;0.695279;43035;00000000000011100010001000001110110001010100000100010010011001000000001101110001000;0.328228;20316;0.521764;1
