geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0000000000000000000000000110001001000000100000;0.110976;1096;0100000000001000000010000000100010000000000000;0;0;0.00875354;1
1;0010000000000001000000000000011000000000100000;0.0699676;691;0100001000000000000000010001000000000001000000;0;0;0.0113194;6
2;0000000100000001000000000000011000000000100000;0.085966;849;0000000000110000000001000000000001000000000001;0.000101256;1;0.015646;9
3;0000000000000001000000000100011000000000100000;0.107635;1063;0100000000000000000000000010100000000000001001;0;0;0.0224716;7
4;0000000000000000000001000010010000000000100100;0.131126;1295;0010000010000000000100000000000000100100000000;0.000303767;3;0.0323198;12
5;0000000000000000000001000010010000000000100100;0.131126;1295;0100000000010000000000000010000001000000000001;0;0;0.0375911;6
6;0000000100000000000000000010010000000000100100;0.139733;1380;0100000000001001000000000100001000000000000000;0;0;0.0533455;22
7;0000000000000100000000000010010000000000100100;0.156845;1549;0000000001000000000000100000100000000000101000;0.00222762;22;0.0643104;17
8;0000000000000000000000000100110000000000100100;0.160186;1582;0010000001000000000000000010010000000100000000;0.00425273;42;0.0735662;19
9;0000000000000000000000000010110000000000100100;0.187222;1849;0000010000000000000010000110000000000001000000;0.00222762;22;0.0805822;22
10;0000000000000000000000000010110000000000100100;0.187222;1849;0000000001000000000000000000101000001100000000;0.00303767;30;0.0948795;31
11;0000000000000000000000000010110000000000100100;0.187222;1849;1000000000000000000001010010000000000000001000;0.000202511;2;0.101113;25
12;0000000000000000000000000010110000000000100100;0.187222;1849;0000000000001000100010001100000000000000000000;0.0027339;27;0.105106;26
13;0000000000000000000100000010110000000000100000;0.192487;1901;0000000011000000000000000010010000000100000000;0.00394897;39;0.11133;31
14;0000000000000000000100000010110000000000100000;0.192487;1901;0100000100000000000000000010100000000000000100;0.00445525;44;0.120501;34
15;0000000000000000000100000010110000000000100000;0.192487;1901;0000000001000000010000000010000010000000000100;0.00293641;29;0.137803;45
16;0000000000000000000100000010110000000000100000;0.192487;1901;0001000000000000000001000010110000000000000000;0.0246051;243;0.147586;46
17;0000000000000000000000000010110000000100100000;0.193803;1914;0000000000000000000000000010101000000000110000;0.0544755;538;0.156868;52
18;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000010000000000010110000000100000000;0.0429324;424;0.165002;57
19;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000000001010100000000000100100;0.0892062;881;0.178303;71
20;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000100000000100000010000000000000100100;0.0691576;683;0.179073;72
21;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000000000010101100000000100000;0.0528554;522;0.177578;71
22;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000100000100000000100000000000100100;0.0971041;959;0.183258;75
23;0000000000000000000100000000110000000000100100;0.199575;1971;0010000000000000000000000010110000000000000100;0.0553868;547;0.178756;72
24;0000000000000000000100000000110000000000100100;0.199575;1971;0000010000000000000100000000100000000000100100;0.0713852;705;0.178961;72
25;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100000010110000000100000000;0.0916363;905;0.180394;70
26;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100000000110010000000000100;0.0701701;693;0.182592;71
27;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000010000010100000000100100000;0.00394897;39;0.18329;74
28;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100000011110000000000000000;0.096294;951;0.187133;76
29;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000000000010110000000100000100;0.0574119;567;0.185968;80
30;0000000000000000000100000000110000000000100100;0.199575;1971;0100000000000000000100000000100000000000100100;0.0731065;722;0.194055;88
31;0000000000000000000100000000110000000000100100;0.199575;1971;0000010000000000000100000000100000000000100100;0.0713852;705;0.194601;88
32;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100010000100000000000100100;0.0767517;758;0.195396;91
33;0000000000000000000100000100010000000000100100;0.205346;2028;0100000000000000000100000000110000000000000100;0.0743216;734;0.1947;87
34;0000000000000000000100000100010000000000100100;0.205346;2028;0000000000000000000100000000100100000000100100;0.0699676;691;0.193406;87
35;0000000000000000000100000000110000000000100100;0.199575;1971;0000010000000000000100000000110000000000000100;0.0716889;708;0.195377;92
36;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000010000000110000000000100100;0.121912;1204;0.195677;86
37;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100000001110000000000000100;0.0761442;752;0.195002;87
38;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000100100000000110000000000000100;0.0702714;694;0.192722;89
39;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100000000100100000000100100;0.0699676;691;0.194359;90
40;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100000000110000010000000100;0.0694613;686;0.195135;89
41;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000010000000100000000110000000000000100;0.0794856;785;0.195463;85
42;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000100000000000110000000000100100;0.121912;1204;0.197661;82
43;0000000000000000000100000000110000000000100100;0.199575;1971;0001000000000000000100010000100000000000100000;0.0558931;552;0.194317;80
44;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100000000100010000000100100;0.0714864;706;0.194188;83
45;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100000000110000010000000100;0.0694613;686;0.196715;86
46;0000000000000000000100000000110000000000100100;0.199575;1971;0000000010000000000100000000100000000000100100;0.0705751;697;0.196005;84
47;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100000000100000010000100100;0.0706764;698;0.195313;78
48;0000000000000000000100000000110000000000100100;0.199575;1971;0000000010000000000100000000110000000000000100;0.0706764;698;0.195746;78
49;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000010000000100000000110000000000000100;0.0794856;785;0.195341;76
50;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100000000100001000000100100;0.0853584;843;0.196978;76
51;0000000000000000000100000000110000000000100100;0.199575;1971;0000000100000000000100000000100000000000100100;0.0830296;820;0.197401;87
52;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100000000100001000000100100;0.0853584;843;0.195678;77
53;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100000000110000000000100001;0.137505;1358;0.198816;84
54;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000001000100000000110000000000000100;0.0938639;927;0.196155;79
55;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100000000100000001000100100;0.0718915;710;0.195411;88
56;0000000000000000000100000000110000000000100010;0.199575;1971;0000000000100000000100000000100000000000100100;0.0723977;715;0.195489;87
57;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100000000110000000000000101;0.0700689;692;0.193786;81
58;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000110000000110000000000000100;0.0701701;693;0.194837;80
59;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100000000110000001000000100;0.0694613;686;0.194519;76
60;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000100000000100000000110000000000000100;0.0738153;729;0.196289;75
61;0000000000000000000100000000110000000000100100;0.199575;1971;0000000000000000000100000100110000000000000100;0.0943702;932;0.196113;83
62;0000000000000000000100000100010000000000100100;0.205346;2028;0000000000000000100100000000110000000000000100;0.0702714;694;0.195005;77
63;0000000000000000000100000100010000000000100100;0.205346;2028;0000000000000000000100000100100000000000100010;0.100142;989;0.196447;71
64;0000000000000000000100000100010000000000100100;0.205346;2028;0000000000000000000100000000100000000100100100;0.0829283;819;0.196184;79
65;0000000000000000000100000100010000000000100100;0.205346;2028;0000000000000000000100000000110000000000001100;0.0698663;690;0.195325;82
66;0000000000000000000100000100010000000000100100;0.205346;2028;0000000100000000000100000100000000000000100100;0.0405022;400;0.192857;77
67;0000000000000000000100000100010000000000100100;0.205346;2028;0000000000000000001100000100000000000000100100;0.0496152;490;0.196276;88
68;0000000000000000000100000100010000000000100100;0.205346;2028;0100000000000000000100000100000000000000100100;0.0242001;239;0.193996;86
69;0000000000000000000100000100010000000000100100;0.205346;2028;0000000000000000000100000100001000000000100100;0.0522479;516;0.197434;90
70;0000000000000000000100000100010000000000100100;0.205346;2028;0000000000000000000100000100010000001000000100;0.0329081;325;0.194986;89
71;0000000000000000000100000100010000000000100100;0.205346;2028;0000000010000000000100100000000000000000100100;0.00536655;53;0.195326;89
72;0000000000000000000100000100010000000000100100;0.205346;2028;0000000010000000000100000100000000000000100100;0.0205549;203;0.200389;96
