geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;1100101000100111011110001010111100101000110010;0.760024;7506;0111110011111000110110100011000110000011000101;0.240482;2375;0.504317;1
1;0110101100000100000101011100111010001011101111;0.771972;7624;1011111100101001010000101011000100111011010001;0.267416;2641;0.564021;2
2;0000011100001111011001000110111110010010110101;0.757189;7478;0110001111000000111100110011000111110100010011;0.31369;3098;0.604062;4
3;0001101101010111001111001110010100001001101010;0.765188;7557;1011011101101001101010101001011110010000010100;0.27501;2716;0.640478;2
4;0000101100101001110111000110111101001100111000;0.783516;7738;1000010001011101110110001110100010011111010100;0.420717;4155;0.665002;9
5;0000010101011100110111001110011001010110100011;0.786148;7764;0110100011000101101001101000111011101100011100;0.409072;4040;0.684058;2
6;0000010101011100110111001110011001010110100110;0.79921;7893;0100000011111110010110101010000111011000111001;0.421831;4166;0.702543;4
7;0100000100011111011101001110011111001000100110;0.807007;7970;1010000001010100110011011101011011011011010010;0.435905;4305;0.717731;3
8;0000001100000110010111000111111000111011110110;0.817335;8072;1100101011010101010011101110000010111000111000;0.463548;4578;0.729321;2
9;0000101100011111011111001110011001001001101000;0.826853;8166;1000010101101001100001001110011110110101011010;0.414844;4097;0.73542;2
10;0000000100001111011101001111111111001000110010;0.822499;8123;0000101101101001111001011111100111000001100010;0.503038;4968;0.744769;5
11;0000001000110111010111010110110001110101100110;0.813487;8034;0101010000001110001001100110101111110110001110;0.543439;5367;0.751115;3
12;0000100000110110011101111110011101011001100010;0.825334;8151;0100000100011101110011011110011011001011100001;0.553362;5465;0.757376;2
13;0000100000110110011101111110011101011001100010;0.825334;8151;0101000100100011011111111110101100001010101000;0.56774;5607;0.763076;5
14;0000001100010101001101001111111101011001101010;0.826043;8158;0010010101111011011011000110101100001100101010;0.507797;5015;0.764944;2
15;0000001100100110010111010110110011011001110110;0.827866;8176;1010000100011110110011000011111100011001101010;0.544147;5374;0.767727;3
16;0000001000110110010111000110111101100111100110;0.827562;8173;1001000000111010011101111110000001101101110010;0.549514;5427;0.772097;4
17;0000000100011111010111000110111001011100110110;0.834953;8246;1100100000011010011001111101011101101001101000;0.562981;5560;0.780136;7
18;0000101000001111010111000110111011011010110010;0.832321;8220;0100010000001010010011101110110111010101101110;0.626772;6190;0.786117;10
19;0000001000101110010111001110111001011001110110;0.838599;8282;0001010000110100011011111110110001001011101100;0.563589;5566;0.787845;4
20;0000001000101110011111001110111001011001110010;0.839712;8293;1000001010001010011011000111111110001110110010;0.602572;5951;0.792086;8
21;0000000100011110010111010110111001101010110110;0.839814;8294;0000001100011010011111011010001101001101110011;0.589307;5820;0.795918;6
22;0000000100011110010111000110111011011100110110;0.839915;8295;1000010010110110011011000110111001101101110000;0.553463;5466;0.798453;8
23;0000000100011111010111010110111001111000110010;0.843459;8330;0100000000011110011001001010111101111010011110;0.643074;6351;0.801021;7
24;0000100000100110111111001110111011011000110010;0.836776;8264;1010010101000111010011010100111011011100110000;0.605407;5979;0.801941;8
25;0000100000001110011101001110111111111000110010;0.839915;8295;0000010000010111111111100110101101100010110010;0.688335;6798;0.804192;6
26;0000100100010110111101001110111001111000110010;0.840522;8301;0000010000100110111001101110111001111000110011;0.679729;6713;0.804444;9
27;0000100000001110011101001110111111111000110010;0.839915;8295;0000101100001110111111000110110001011100001011;0.723471;7145;0.804763;8
28;0000000100011110010111010110111001101011100110;0.840117;8297;0000001000100011110111001110100101011101111100;0.61047;6029;0.80645;7
29;0000100100011110010111010110111001011001110010;0.848825;8383;1000000100110111110001011010111011011000110010;0.630113;6223;0.808687;4
30;0000100000010110110101010110111001011011110110;0.84275;8323;0010000100110010011111010110111001011101110000;0.707473;6987;0.809369;9
31;0000001000011111010111010110111001011001110010;0.84275;8323;0100000100100010001101111110001101111011110010;0.610672;6031;0.810124;12
32;0000100000011110011101001110111001011101100110;0.840117;8297;0000101000110001011011001110111011011101100100;0.58627;5790;0.810454;14
33;0000000000001110010111011110111101110010110110;0.839004;8286;0001010101001010011101001110101100111001110010;0.652997;6449;0.809729;9
34;0000100100110110011101010110111001111000110010;0.840016;8296;0000001000011001110011010111111001011101100110;0.601559;5941;0.809166;10
35;0000100100110110011101010110111001011001110010;0.842953;8325;0000000100110111011001001110111101111001110000;0.684083;6756;0.810808;8
36;0000100100110110011101010110111001011001110010;0.842953;8325;0001100100111010011101001110101001111000111000;0.702106;6934;0.813574;19
37;0000000100011110011101001110111001011101110010;0.845281;8348;0011100000110110010111001110101010011101010010;0.744026;7348;0.815558;20
38;0000100000001111010111001110111001011101110010;0.843256;8328;0001001001001011010111011110111101011000110000;0.707979;6992;0.813984;8
39;0000100000011110011101001110111001011101110010;0.842143;8317;0000000101111000111101001110111001010101110010;0.666565;6583;0.812109;7
40;0000001000011110010111001110111001011101100110;0.845585;8351;0000000001011010111101001110111011101100110010;0.693601;6850;0.814557;9
41;0000000100011110010111011100111001111100110010;0.844066;8336;0000001000011110010111010010111111111000111000;0.723471;7145;0.814971;10
42;0000001000011110010111001110111001011101110010;0.845281;8348;0010000001111011011101010110011001011100101010;0.689348;6808;0.816212;11
43;0000000100011110010111001110111001011101110010;0.848724;8382;0100000000110101011101001110111001111100111000;0.647124;6391;0.814124;8
44;0000001000011110011101010110111001111001110010;0.843661;8332;1100000000110110011011010111101011011100100010;0.574625;5675;0.814742;10
45;0000100000011110011101010110111001111001110010;0.84437;8339;1000000000110110111101001111101001111000110010;0.710814;7020;0.815739;7
46;0000000100111110011101001110111001011001110010;0.844674;8342;0100000110011111011001010110101011011000110010;0.655934;6478;0.815771;16
47;0000000100111110011101001110111001011001110010;0.844674;8342;0000000001110110111001001110111001011101110010;0.697246;6886;0.816327;5
48;0000000100011110010111001110111001111010110010;0.844471;8340;0000000000011111010011001111111001111100110010;0.700081;6914;0.816125;7
49;0000000100011110011101010110111001111011100010;0.84518;8347;0000001000011011010111110110111001011101101000;0.709194;7004;0.81798;6
50;0000000100011110011101010110111001011011110010;0.850648;8401;1000001000011011011111110110101001011000110010;0.625557;6178;0.818337;8
51;0000000100011110011101001110111001111001110010;0.846699;8362;0000100001110011010111001010101011111100110010;0.571385;5643;0.816948;10
52;0000100100011110010111001110111001011001110010;0.848218;8377;0010000100110110011101001010101101111110100010;0.650567;6425;0.818209;14
53;0000000100011110011111001110111001011001110010;0.849433;8389;0000000100111010111101001110101111011000110010;0.626367;6186;0.815511;21
