geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0100000000010110010100000100111000001100001100;0.844978;8345;0010110001011001111000110001000001000000000000;0.249696;2466;0.611794;1
1;0001101100000010010000000110111000000000101010;0.870798;8600;1101000001000001101000000001000100110001000101;0.338801;3346;0.749714;3
2;0000001100000100010100001100010101101000000110;0.872418;8616;0001110101100110101001000000000010010000100000;0.668084;6598;0.782539;37
3;0000100100000110010100000110010011100000000011;0.871102;8603;0010001100000010001100110100010000000001100110;0.701195;6925;0.786891;82
4;0000101100000110010100000110010011100000000010;0.872317;8615;0000101100000110000101110000000100010100100100;0.717294;7084;0.793325;111
5;0001101100000110000101000110010001010000000010;0.876772;8659;0001101101000111000100000100010000000000100110;0.703524;6948;0.797277;138
6;0000111100000010010101000110010000000000100110;0.851964;8414;0000101100000110000001000100010000000001111110;0.7419;7327;0.805848;158
7;0001101000000110010101000110010000000000100110;0.864925;8542;1000101100000110000111010000010100000000100100;0.712535;7037;0.806669;178
8;0000101100100100000101000110001000001000100110;0.858748;8481;0000101100011110000100000100010100000000100110;0.715168;7063;0.810383;186
9;0000100100000110000101000110011000000001100110;0.870595;8598;0001101100010110000100000100010000000000100111;0.706055;6973;0.816167;191
10;0000111100000110000101000110001000000000100110;0.867051;8563;0000101100000110000101000100010000000000100110;0.742001;7328;0.813712;211
11;0000111100000100000101000110010001000000100110;0.86452;8538;0000101100010110000101000011000000001000100110;0.741596;7324;0.814716;205
12;0000111000000110100101001100011000000000100010;0.882341;8714;0000101100000110000101000100010000000000100110;0.742001;7328;0.812718;214
13;0000111100000110000101000110010001000000100010;0.875051;8642;0000111100000110000101000011010010000000100100;0.726711;7177;0.815771;191
14;0000111000000110000101000110010001000000100110;0.874038;8632;0000101100000110000101000100010000000000100110;0.742001;7328;0.816354;218
15;0001101000000110000101000110010001000000100110;0.872722;8619;0000101100000110000101000100010000000000100110;0.742001;7328;0.818394;222
16;0001101000000110000101000110010001000000100110;0.872722;8619;0000101100000110000101000100010000000000100110;0.742001;7328;0.819837;233
17;0000111100000110000101000110000001000000100110;0.875861;8650;0000101100000110000101000100010000000000100110;0.742001;7328;0.821871;234
18;0001101110000110000101000110000001000000100010;0.877278;8664;0000111100001110100101000010010000000000000110;0.727623;7186;0.822898;242
19;0001101110000110000101000110000001000000100010;0.877278;8664;0000101101000110001100000100010010000000100110;0.688842;6803;0.823061;255
20;0001101100000110000101000110000001000000100011;0.871304;8605;0000101100000110000101000100010000000000100110;0.742001;7328;0.828288;265
21;0000111100000110000101000110000001000000100110;0.875861;8650;0000101100000110000101000100010000000000100110;0.742001;7328;0.827676;270
22;0000111100000110000101000110000001000000100110;0.875861;8650;0000101100000110000101000100010000000000100110;0.742001;7328;0.829178;279
23;0000111100000110010100000110001000000000100110;0.881835;8709;0000101100000110000101000100010000000000100110;0.742001;7328;0.831482;284
24;0000111100000110010100000110001000000000100110;0.881835;8709;0000101100000110000101000100010000000000100110;0.742001;7328;0.832613;287
25;0000111100000110000101000110000001000000100110;0.875861;8650;0000101100000110000101000100010000000000100110;0.742001;7328;0.833118;301
26;0000111100010100000101000110000001000000100110;0.867558;8568;0000101100000110000101000100010000000000100110;0.742001;7328;0.832856;306
