geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0001011110100001000010000101010000100000010;0.712789;9386;1000101100000100001000100000001000010100111;0.0407807;537;0.350756;1
1;0000011010100000100110000111000000110000100;0.697372;9183;0100010100100001000101000100000011100000101;0.0530073;698;0.391171;1
2;0000011010100000101010000111000000110000100;0.708156;9325;1100000101010001000000001100110011000000010;0.0913578;1203;0.420434;1
3;0010011010100010001010000111000000010000100;0.751443;9895;0100011101000001000000000100100010101001001;0.0551337;726;0.42736;1
4;0000011010100001010010001110010000110000000;0.765112;10075;0100001100010000010000100001100111010100000;0.0672843;886;0.418357;1
5;0000011110100001010010001100010000110000000;0.777415;10237;1010001100010001100100000000110000010100001;0.072904;960;0.419323;1
6;0000011010100001010000000111001000110001000;0.683551;9001;0010010101100100010001111000100000100000000;0.0984964;1297;0.442781;1
7;0000011010100001000010000111001000110001000;0.693955;9138;0100111111001000110000000100000010000010000;0.189323;2493;0.460071;1
8;0000011111100101100010010100000000010000000;0.717345;9446;0010001001100000001000000101001111000000101;0.172767;2275;0.471581;1
9;1000011111100101100010000100000000010000000;0.695398;9157;1000101001000001000001001110100001100000100;0.0891555;1174;0.416637;1
10;0100010010100011000000000101000111110000000;0.646264;8510;1000011001011001000000000110000010010010010;0.0630316;830;0.43959;1
11;0000101110100011001000000111010000000100000;0.711801;9373;0001010010010000011000000100001101010001001;0.155377;2046;0.434575;1
12;0000101110000011001000000111010000100100000;0.715219;9418;0101011100110000001001000000000000110000110;0.139201;1833;0.432514;1
13;0000100010100011001000000111010000110010000;0.706258;9300;0001000111010100000000010011000101010010000;0.13305;1752;0.448849;1
14;0000001110100001101010000100110000010000001;0.688335;9064;1100100100000000000011000110110000110001000;0.145276;1913;0.458244;1
15;0001001010000010011010000111000000110000001;0.729724;9609;0000001101010000101000000000110100101100001;0.0596902;786;0.443811;1
16;0000001110000011011000100110010000010000001;0.687576;9054;1100101001011000000000110110000000010100000;0.050729;668;0.45121;1
17;0000001010000011011010000111000000011001000;0.655604;8633;1000101010010000000001100000010110100000011;0.106318;1400;0.466667;1
18;0000001110010001010010000101000000111001000;0.683703;9003;0001011000100000110001010010110100001000000;0.103053;1357;0.448966;1
