geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0000011111100010100010000101010000100000000;0.756227;9958;1001000100011000010000101000101101000001000;0.0276428;364;0.36322;1
1;0000011111100010100010000101010000100000000;0.756227;9958;1000100000100100110000010000010000110100011;0.0633354;834;0.406865;1
2;0000011111100010100010000101010000100000000;0.756227;9958;0011111000000000010001000010011100011000000;0.136847;1802;0.44492;1
3;0000011111100010100010000101010000100000000;0.756227;9958;0110001011000100100000100000010000110000101;0.126747;1669;0.457464;1
4;0000011111100010100010000101010000100000000;0.756227;9958;1000011011000000001001000001000000110110001;0.135708;1787;0.464545;1
5;0000011111100010100010000111000000100000000;0.763442;10053;1010011000100000100010000001000000110011010;0.136012;1791;0.470867;1
6;0000011111100010100010000111000000100000000;0.763442;10053;0000010000101101001000010101000100100010010;0.150365;1980;0.462337;1
7;0000011111100010100010000111000000100000000;0.763442;10053;1000010100101000001000001000100100100100110;0.0596142;785;0.455778;1
8;0000011111100010100010000111000000100000000;0.763442;10053;0001000100100001110000010011000100010100100;0.134037;1765;0.452188;1
9;0000011111100010100010000111000000100000000;0.763442;10053;0100110000010001000010000000001001111010100;0.096294;1268;0.453461;1
10;0000011111100010001010000111000000100000000;0.770656;10148;0100000000101101010000010100110010010000001;0.0972053;1280;0.466018;1
11;0000011111100010001010000111000000100000000;0.770656;10148;0010011100111000000001001010100001100000000;0.0914338;1204;0.458616;1
12;0000011111100010001010000111000000100000000;0.770656;10148;0001010100000001100010001001000110111000000;0.117026;1541;0.480629;1
13;0000011110000001100010001111000100100000000;0.787743;10373;0011000010000100000001000111000110101010000;0.15401;2028;0.490658;1
14;0000011110000001100010001111000100100000000;0.787743;10373;0000101100110000100010000100001010100000011;0.130696;1721;0.474705;1
15;0000011110000001100010001111000100100000000;0.787743;10373;0000011100101000001000100011000110001000001;0.107078;1410;0.475225;1
16;0000011110000001100010001111000100100000000;0.787743;10373;0000011000001100100000001010010100100001110;0.14801;1949;0.481978;2
17;0000011110000001100010001111000100100000000;0.787743;10373;1000000101001001001010000111000100000010010;0.182488;2403;0.49186;1
18;0000011110000001100010001111000100100000000;0.787743;10373;0000001100001100010010100011000001010100010;0.126367;1664;0.47676;1
=============================================
geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0000011110101001100010000101010000100000000;0.742254;9774;1100001100000000000001110010100001101001000;0.0310601;409;0.362417;1
1;0000011010100011101100000110010000100000000;0.750228;9879;1001000101010001000000001010010000110101000;0.0605255;797;0.427475;2
2;0000011010100011101100000110010000100000000;0.750228;9879;0011011100100000100000011000100000010010010;0.0953827;1256;0.44806;1
3;0000011010100011101100000110010000100000000;0.750228;9879;1000011101000001100010000011001001000100000;0.10685;1407;0.452739;1
4;0000011110100011100000000101110000010000000;0.756455;9961;1000011101101100100001010110000000000000000;0.139885;1842;0.464187;1
5;0000011110100011100000000101110000010000000;0.756455;9961;0011110010100000010001000000010000100001101;0.173982;2291;0.475664;1
6;0000011110100011100000000101110000010000000;0.756455;9961;0010111100000001000001000010110100100001000;0.117937;1553;0.471802;1
7;0000011110100011100000000101110000010000000;0.756455;9961;0100001011000101000100000000110010010001001;0.169426;2231;0.47808;1
8;0000011110100011100000000101110000010000000;0.756455;9961;0000111010011100000101000000010000110010000;0.16411;2161;0.486683;1
9;0000011110100011100000000101110000010000000;0.756455;9961;0000111000101100001011000100100000010000001;0.178311;2348;0.497628;1
10;0000011110100011100000000101110000010000000;0.756455;9961;0000010100000001101101000100010000101110000;0.191297;2519;0.504009;1
11;0000011110100011100000000101110000010000000;0.756455;9961;0100011100100000000100100100100001101000100;0.128569;1693;0.486556;1
12;0000011110100011100000000101110000010000000;0.756455;9961;0110001010000000100100000011101101100000000;0.153706;2024;0.491276;1
13;0000011110100011100000000101110000010000000;0.756455;9961;0101011000110001000000101100000000010101000;0.13229;1742;0.478541;1
14;0000001110100010110010001100010100100000000;0.759569;10002;0000011100011101000110000000001010010001000;0.110647;1457;0.465395;1
15;0000001110100010110010001100010100100000000;0.759569;10002;0001011100110001001000000010000010100001001;0.0952309;1254;0.445343;1
16;0000001110100010110010001100010100100000000;0.759569;10002;1000000101001010000010001010010001101001000;0.132214;1741;0.469518;2
17;0000001110100010110010001100010100100000000;0.759569;10002;1010010111011000001001000100000100010000000;0.184538;2430;0.470685;1
=============================================
geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0000011010000001100110000111000000110010000;0.734356;9670;0100001100001001000001010010000101100010010;0.0303007;399;0.360731;1
1;0000011110000001100010001101010000110000000;0.762834;10045;0010010001001000110001000000010000110000111;0.0628797;828;0.413377;1
2;0000011110000001100010001101010000110000000;0.762834;10045;0101010000001001000100000111100000100100001;0.12538;1651;0.436796;1
3;0000011110000001100010001101010000110000000;0.762834;10045;1000011100001000001000100100000100100110001;0.0984964;1297;0.440971;1
4;0000011110000011011100000111000000010000000;0.785237;10340;0110101100101000100000100000000100101000001;0.0772327;1017;0.440852;1
