geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0001111100001110010111001110011001111000100010;0.834245;8239;1111110011011001111001111001000001100101000000;0.194411;1920;0.516004;1
1;1100000000011110011111101110111001000000101110;0.766201;7567;0101100011110010111001101001001110000111010100;0.286452;2829;0.580039;1
2;0001101100001100010111001100111010011110100011;0.775213;7656;1100010000010010110011101101010110000111011101;0.314601;3107;0.623315;3
3;0001101100001100010111001100111010011111100010;0.796983;7871;1101110110111000011010010010000001100110010111;0.357533;3531;0.647938;3
4;0101000010001110110110001110111011011000101010;0.782706;7730;0010001110101101101011011100100110001001100011;0.446942;4414;0.680249;4
5;0001101100010110011101011100111010001011100010;0.812778;8027;0000011111110001110101000111101000000110011101;0.442284;4368;0.69728;3
6;0100100010110110010111001100111001011101100010;0.804779;7948;1101001110101010110000011000110001011011110010;0.497772;4916;0.715889;5
7;0000101110011110010101010110011001110001100110;0.821081;8109;0111001110010000110001111101110000011011100100;0.495545;4894;0.73286;3
8;0001101100100110011101011100111001010110101000;0.808424;7984;1000001110001100011001011101101000111001111100;0.534326;5277;0.745158;4
9;0000110000010110111101011100111001011101100010;0.831409;8211;0101000010011011011011011100110000010111100011;0.571486;5644;0.753715;3
10;0000110000010110111101011100111001011101100010;0.831409;8211;0010010001100111011011011010110001001110100110;0.592953;5856;0.760108;8
11;0000110000010110111101011100111001011101100010;0.831409;8211;0101011011010100001100101110001011100001111010;0.555589;5487;0.76656;7
12;0000110000010110111101011100111001011101100010;0.831409;8211;1101000100001101011001010110111000111100110001;0.577866;5707;0.77329;12
13;0100100000010110011111011100111001011101100010;0.830194;8199;0101000011110110110110011000111001011000010011;0.632746;6249;0.776934;9
14;0000110000011110011101010110011001011111100010;0.835561;8252;0011000010110011011111010100101001011101100010;0.576549;5694;0.778874;8
15;0000101000001111010101011110011001011111100010;0.83627;8259;0100001100101000111111001110111011001001101000;0.685196;6767;0.784765;3
16;0000000101010110111101011100111001011101100010;0.835561;8252;1000100000011011011001011110111110001100110010;0.639024;6311;0.7886;7
17;0000101000001111011111001110111001011001100010;0.833435;8231;1000100110010100000011001010111001111011111010;0.620697;6130;0.795386;8
18;0000100000110110010111011110111001011001110010;0.839915;8295;0000010101010110111101011000101001011001111010;0.620089;6124;0.798692;12
19;0000101100001110010111001110111001011001110010;0.843155;8327;0000001000100001110111011110111001111101100010;0.675678;6673;0.803269;8
