geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0000000000000000000000001110101000000000000000;0.0346294;342;0010100000000000001000100000000000000000000100;0;0;0.00113533;14
1;0000000000000000000000001110101000000000000000;0.0346294;342;0000000000000000000000000101011010000000000000;0;0;0.00156617;22
2;0000000000000000000000001110101000000000000000;0.0346294;342;0001000000000000000000001101000100000000000000;0;0;0.0019555;41
3;0000000000000000000000001110101000000000000000;0.0346294;342;0000000000000000000000000001111000010000000000;0;0;0.00277896;44
4;0000000000000000000000001010011000000000100000;0.0307817;304;0000010000000000010100000000000110000000000000;0;0;0.00311715;39
5;0000000000000000000000011110100000000000000000;0.0591333;584;0001000000000000010000001000100100000000000000;0;0;0.00397099;38
6;0000000000000000000000011110001000000000000000;0.0602471;595;0000000000000010000000010100000001010000000000;0;0;0.00502329;55
7;0000000000000000000000011110001000000000000000;0.0602471;595;0010000000000000000001000000100100010000000000;0;0;0.00644087;68
8;0000000000000000000000011110001000000000000000;0.0602471;595;0000000000000000000000001100010000010000000001;0;0;0.00687323;62
9;0000000000000000000000011110001000000000000000;0.0602471;595;0000000001010000000000001001001000000000000000;0;0;0.00727951;67
10;0000000000000000000000011110001000000000000000;0.0602471;595;0000001000000000000000000110001000000000000010;0;0;0.0084999;59
11;0000000000000000000000011110001000000000000000;0.0602471;595;0000000001000000000100000010000000010000010000;0;0;0.0101243;67
12;0000000000000000000000011110001000000000000000;0.0602471;595;0000100000000001000000000011001000000000000000;0;0;0.011892;86
13;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000100000011000001000000000100000;0;0;0.014094;101
14;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000010001010000000000000100001;0;0;0.0158576;110
15;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000000011001011000000000000000;0;0;0.0165948;92
16;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000001000000000000101001000001000000000;0;0;0.0193406;124
17;0000000000000000000000011110000000000000100000;0.0620697;613;0000100000000000000000001100001000000000001000;0;0;0.019476;125
18;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000011001010000000000010000000;0;0;0.0196388;119
19;0000000000000000000000011110000000000000100000;0.0620697;613;0000001001000000000000001000000100100000000000;0;0;0.019352;112
20;0000000000000000000000011110000000000000100000;0.0620697;613;0001000000000000000010000010010100000000000000;0;0;0.0213923;121
21;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000000001110000000000000001001;0;0;0.0239363;136
22;0000000000000000000000011110000000000000100000;0.0620697;613;1000000000000000000001010010000000000000100000;0;0;0.028179;145
23;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000000001100011000000000010000;0;0;0.0326426;176
24;0000000000000000000000011110000000000000100000;0.0620697;613;0000000010000000000000001100001000000000100000;0;0;0.0360106;183
25;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000000001010001000100000100000;0;0;0.0379;189
26;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000010000010010110000000000000000;0;0;0.0413663;205
27;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000001010100000100000000100000;0;0;0.042901;224
28;0000000000000000000000011110000000000000100000;0.0620697;613;0000000001000000000000011000001000000000100000;0;0;0.0449517;238
29;0000000000000000000000011110000000000000100000;0.0620697;613;0100000000000000100100011000000000000000000000;0;0;0.0449008;239
30;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000001010110000000000000001000;0;0;0.0467808;263
31;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000100000001010000000000000101000;0;0;0.0490176;285
32;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000000001011100000000000100000;0;0;0.0493626;287
33;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000000001101000000100000100000;0;0;0.050161;294
34;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000000010101001000000000100000;0;0;0.0489009;296
35;0000000000000000000000011110000000000000100000;0.0620697;613;1000000000000000010000001110000000000000000000;0;0;0.0511591;316
36;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000001011000001000010000000000;0;0;0.0517884;317
37;0000000000000000000000011110000000000000100000;0.0620697;613;0000010000000000000000000111000000000000100000;0.000101256;1;0.0501478;308
38;0000000000000000000000011110000000000000100000;0.0620697;613;0000000001000000000000010100100000000000100000;0;0;0.0483025;292
39;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000001000000010010000000000100001000;0;0;0.0487789;292
40;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000100001100000000001000100000;0.000303767;3;0.0521266;311
41;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000010010100000000100000100000;0;0;0.0513019;311
42;0000000000000000000000011110000000000000100000;0.0620697;613;0010000000000000000010001010000000000000100000;0;0;0.0529237;315
43;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000000000111000000000100100000;0;0;0.0532047;324
44;0000000000000000000000011110000000000000100000;0.0620697;613;1000000000000000000000010010000000000100100000;0;0;0.0513204;313
45;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000000001100000010000000100100;0.000101256;1;0.0523339;314
46;0000000000000000000000011110000000000000100000;0.0620697;613;0000000001000000000000100110000000000000100000;0.000101256;1;0.051009;300
47;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000000011100000000000000000011;0.000101256;1;0.0474221;290
48;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000010000010100001000000000100000;0;0;0.0503314;299
49;0000000000000000000000011110000000000000100000;0.0620697;613;0000100000000000000000001010000100000000100000;0.000405022;4;0.0508515;302
50;0000000000000000000000011110000000000000100000;0.0620697;613;0000000000000000000000010010000000100000101000;0;0;0.051108;311
=============================================
geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0000000000000000000000001110110000000000000000;0.0282503;279;0000000000100000000000000000010000001000000101;0;0;0.000990786;7
1;0000000000000000000000001110011000000000000000;0.027744;274;0000000000000000000000001101010010000000000000;0;0;0.00114571;18
2;0000000000000000000000001110011000000000000000;0.027744;274;0000001000000000000000000000000100000001011000;0;0;0.00167629;28
3;0000000000000000000100011110000000000000000000;0.0601458;594;0010000000000000010001000000000001000000000010;0;0;0.00200916;25
4;0000000000000000000100011110000000000000000000;0.0601458;594;0100000010000000010000000001010000000000000000;0;0;0.00271694;33
5;0000000000000000000000011110000000000000000010;0.0601458;594;0001000000000000000100001100000000000000010000;0;0;0.00414287;38
6;0000000000000000000100011110000000000000000000;0.0601458;594;0000000000100000000000000110001000010000000000;0;0;0.00435753;40
7;0000000000000000000100011110000000000000000000;0.0601458;594;0000000000000000000000001010001010001000000000;0;0;0.00608318;50
8;0000000000000000000000011110010000000000000000;0.0608546;601;0100000000000000000000000110100000000000010000;0;0;0.00692791;49
9;0000000000000000000000011110010000000000000000;0.0608546;601;0000000000001000000010000110100000000000000000;0;0;0.00869634;57
