geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0000000010101110000000000111010001000011100;0.187804;2550;1001000100011000010000101000101101000001000;0.00110473;15;0.0412373;1
1;0000011110100110000100000111010000010000000;0.281853;3827;1100100101110000001000001000110000010100000;0.00891147;121;0.0961254;1
2;0000001110100110100000000111010000110000000;0.462439;6279;1010001000000001100100101001010100010000001;0.0315952;429;0.156579;1
3;0000001110100110100000000111010000110000000;0.462439;6279;1000000001100010011010000010010001000001011;0.0656209;891;0.202814;6
4;0000001110100011100000000111010000110000000;0.48122;6534;1000101010000000111000100001000100110000001;0.0329209;447;0.222636;4
5;0000001110100011100000000111010000110000000;0.48122;6534;0000000100100110001110001111000100010000000;0.109957;1493;0.256506;16
6;0000001110100010011000000111010000110000000;0.504714;6853;0000011110001001010010110101000000100000000;0.12616;1713;0.272358;11
7;0000001110100010000000001111010100110000000;0.508101;6899;0000001100100010100101001111000100100000000;0.0564884;767;0.271365;7
8;0000001110100010100000000111010100110000000;0.500957;6802;0010011000000010100010001111010100100000000;0.106569;1447;0.289851;4
9;0000011110100010000000000111010100110000000;0.506407;6876;0000001110101110001000100110000000010000001;0.141479;1921;0.331468;15
10;0000001110100010010000000111010100110000000;0.516055;7007;0000011100100100100000101110011000010000000;0.0133304;181;0.336451;14
11;0000001110100010001000001111010100010000000;0.522536;7095;0000011100000011100100001110000100110000000;0.0980999;1332;0.363871;17
12;0000001110100010001000001111010100010000000;0.522536;7095;0000011110000100101000001111000000110000000;0.0726911;987;0.388702;24
13;0000001110100010001000000111010100110000000;0.529018;7183;0000001100100011001000001011010100110000000;0.11688;1587;0.424845;30
14;0000001110100010001000000111010100110000000;0.529018;7183;0000001101100010101000001110010100010000000;0.0741641;1007;0.447712;28
15;0000001110100010001000000111010100110000000;0.529018;7183;0100001100100010100000100011010100110000000;0.0655472;890;0.461215;39
16;0000001110100010001000000111010100110000000;0.529018;7183;0000001010100010001000101011010100110000000;0.193033;2621;0.470547;50
17;0000001110100010001000000111010100110000000;0.529018;7183;0000001100110010010000001111010100010000000;0.174621;2371;0.484579;66
18;0000001110100010001000000111010100110000000;0.529018;7183;0100001000100010001000001111010100110000000;0.189645;2575;0.496494;60
19;0000001110100010001000000111010100110000000;0.529018;7183;0000001110100010001000011111010000010000000;0.299529;4067;0.508153;77
20;0000001110100010001000000111010100110000000;0.529018;7183;0000001100100010001000000111010100110100000;0.341729;4640;0.511444;78
21;0000001110100010001000000111010100110000000;0.529018;7183;0000001110100010001000001011010100110000000;0.417882;5674;0.519632;82
22;0000001110100010001000000111010100110000000;0.529018;7183;0000100110100010001000000111010100110000000;0.394241;5353;0.524817;91
23;0000001110100010001000000111010100110000000;0.529018;7183;0000001100100110001000000111010100110000000;0.344896;4683;0.522941;91
24;0000001110100010001000000111010100110000000;0.529018;7183;0000001100100010001000000111010101110000000;0.344602;4679;0.519763;90
25;0000001110100010001000000111010100110000000;0.529018;7183;0000001110100010001000000110010101110000000;0.451613;6132;0.528244;99
26;0000001110100010001000000111010100110000000;0.529018;7183;0000001100100010001000000111010100110000100;0.338857;4601;0.524812;96
27;0000001110100010001000000111010100110000000;0.529018;7183;1000001100100010001000000111010100110000000;0.338783;4600;0.523632;95
28;0000001110100010001000000111010100110000000;0.529018;7183;0000001110100010001000000011010100111000000;0.390485;5302;0.526628;97
29;0000001110100010001000000111010100110000000;0.529018;7183;1000000110100010001000000111010100110000000;0.393357;5341;0.525208;95
30;0000001110100010001000000111010100110000000;0.529018;7183;1000000110100010001000000111010100110000000;0.393357;5341;0.525203;94
31;0000001110100010001000000111010100110000000;0.529018;7183;0000001100100010001000001111010100110000000;0.375018;5092;0.52508;95
32;0000001110100010001000000111010100110000000;0.529018;7183;0000001110100011001000000011010100110000000;0.412358;5599;0.525527;96
33;0000001110100010001000000111010100110000000;0.529018;7183;0000001100101010001000000111010100110000000;0.338783;4600;0.524551;93
34;0000001110100010001000000111010100110000000;0.529018;7183;0000000110100010001000000111011100110000000;0.394977;5363;0.523642;91
