geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0011011110100111101100001111010100100000101;0.562159;7633;1101100001101100100101100000011111110000111;0.0275446;374;0.178797;1
1;0111001110001111010000001111010111110000001;0.547577;7435;1111000000001110100101100100111101100110011;0.0673884;915;0.215809;1
2;0000111110100010101110101011010111110000001;0.58418;7932;0101110001101110001001001100100100011101111;0.0740168;1005;0.23972;3
3;1010111110110010110000111111010100110000000;0.658418;8940;0111101000111101001101010110001100001010101;0.0561938;763;0.264172;2
4;0000111111100010111110001111010100010101000;0.67683;9190;1100111101001000100100101011111110010011000;0.09891;1343;0.293995;3
5;0000111110100011100110101111110100110000100;0.718515;9756;1001101100101000011000100010011011101111101;0.0485344;659;0.318514;4
6;0000101110100011100110101111111100110000100;0.690602;9377;0011101100111110001010001110000010100111101;0.128885;1750;0.355139;2
7;0000111110100011100110101111110100110000010;0.718736;9759;0011101100111110100100000110001111010010101;0.0808661;1098;0.39815;4
8;1000111110100011100110001111110100110000010;0.714685;9704;1110101111000101011000101010001100110011100;0.137207;1863;0.441195;3
9;0010111110100011011110001111010101110000000;0.734865;9978;0111001000101111100100100011110110011101000;0.154883;2103;0.475663;4
10;0100111110110111110010001111010100110000000;0.721093;9791;0110001100010111111010010011010110101000110;0.210782;2862;0.507752;8
11;0000111110100111010110001111110100110000001;0.712992;9681;1010011101110001101110101110110000110100000;0.169686;2304;0.542023;7
12;0000111110100111010110001111110100110010000;0.717042;9736;1000011000111010000100100111010101111110011;0.219767;2984;0.544791;3
13;0010111110100011011010001111011101110000000;0.719473;9769;0110001100011111100110001110111100110100000;0.216011;2933;0.558726;2
14;0000111111100011100110001111110100110001000;0.716159;9724;0011110100010110010110011111010100110010100;0.212697;2888;0.570305;3
15;0001011110100011111110000111011100110000010;0.720651;9785;1010101111000000011111001111001100011000011;0.186331;2530;0.581096;3
16;0010111110100011011010001111011101110000000;0.719473;9769;0111100001100001100110000111110111010000111;0.150832;2048;0.592068;4
17;0000111110100011111010001111011101110000000;0.728752;9895;0010111101110001000011100111110100010000111;0.257107;3491;0.604453;4
18;0001111110100111110010001111010100110000010;0.729268;9902;0010101101110011001100111010110000110100011;0.173;2349;0.602994;7
19;0001111110100011110110010111010100110001000;0.724849;9842;1000000100110111110110110111001100110000101;0.286419;3889;0.614701;2
20;0000111110100011101110011111010100110000100;0.739726;10044;1011011011100011011100010111001101010100000;0.289586;3932;0.63266;5
21;0001011110100011101110011111010100110000100;0.725659;9853;0001101101000010111001110111110000011011001;0.26646;3618;0.637737;13
22;0000111110100111110110001111010110110000000;0.727206;9874;0001011100111011101110000011010100111001001;0.266092;3613;0.631646;3
23;0001111110100011101110001111010100110010000;0.741862;10073;0011011101100011100011000011010110111000101;0.227058;3083;0.642235;8
24;0001111110100011101110001111010100110001000;0.744145;10104;0010101000110111110110101011010101110010000;0.300486;4080;0.645145;5
25;0001111110100011101110001111010100110001000;0.744145;10104;0010111101110011011110000111001000111001000;0.269406;3658;0.646285;12
26;0001111110110011101110001111010100110000000;0.738327;10025;0001101100100011100111001011110100110101001;0.266755;3622;0.640314;5
27;0101111110100011101110001111010100110000000;0.739284;10038;0000111110000011011110110011110000111100100;0.33731;4580;0.649686;10
28;0000111110100011111110001111110100110000000;0.745102;10117;0010110100100111101110001110010110111001000;0.28745;3903;0.647666;3
29;0000111110110011111110001111010100110000000;0.740683;10057;0010010110100101101110111011011100111000000;0.30137;4092;0.652296;10
30;0001111110100011101110001111010100110001000;0.744145;10104;1100111101110010100010001011011101110001000;0.171233;2325;0.656001;3
31;0001111110100011111010001111011100110000000;0.740683;10057;0110101101101011101110000111000100010010101;0.248417;3373;0.653852;8
32;0001111110100011101110001111010100110000100;0.743998;10102;1000110101100011101110001111010101110010000;0.360068;4889;0.658335;11
33;0001111110100011101110001111010100110000100;0.743998;10102;0001011100000110111111011110010100111010000;0.23899;3245;0.666251;9
34;0001111110100011111010001111010100110001000;0.745986;10129;0010110100100001111110001111110100110110000;0.261084;3545;0.667064;15
35;0001111110100011111110001111010100110000000;0.751583;10205;0101101100010011011110001111001100110001100;0.258212;3506;0.669808;7
36;0001111110100011111110001111010100110000000;0.751583;10205;0001111010011001101100001111010110110100001;0.312933;4249;0.668634;12
37;0001111110100011111010001111010100110010000;0.743261;10092;0001111101100111010110001011010101110001000;0.290691;3947;0.66602;13
38;0001111110100011111010001111010100111000000;0.740168;10050;0010111100100111101110010011010100110001010;0.311754;4233;0.67502;9
39;0010111110100011111110001111010100110000000;0.747901;10155;0000111100100011101110001011011110110011000;0.315363;4282;0.673454;11
40;0001111110100011101110001111110100110000000;0.744513;10109;0000111100101111101110010011110100110000001;0.301149;4089;0.674481;10
41;0001111110100011101110001111110100110000000;0.744513;10109;0001110110100011111011000011011100010100101;0.301738;4097;0.677714;14
42;0001111110100011111010001111010100110001000;0.745986;10129;0000111111101011101011100001010100110100010;0.373914;5077;0.683673;10
43;0010111110100011111110001111010100110000000;0.747901;10155;0100111100110011011110001011111100110000000;0.297098;4034;0.682133;23
44;0001111110100011101110001111010100110001000;0.744145;10104;1100111100100011111110001011010100110001000;0.319414;4337;0.68748;13
45;0001111110100011111110001111010100110000000;0.751583;10205;1100111110101001101111100011010100010001000;0.353587;4801;0.686763;28
46;0010111110100011111110001111010100110000000;0.747901;10155;0000111111000111101010011111001100010001001;0.341656;4639;0.685674;24
47;0010111110100011111110001111010100110000000;0.747901;10155;0101101011100011111110101011010000110001000;0.342613;4652;0.686888;23
48;0001111110100011111110001111010100110000000;0.751583;10205;0010110110000001110110001111111100110010001;0.339078;4604;0.697435;29
49;0010111110100011111110001111010100110000000;0.747901;10155;0001111110110011101110001000110100111001000;0.34033;4621;0.692634;25
50;0001111110100011111110001111010100110000000;0.751583;10205;0001111110100011101111001001000100110100110;0.350935;4765;0.692831;36
51;0010111110100011111110001111010100110000000;0.747901;10155;0001110100100011001110001111111101110000001;0.332155;4510;0.687118;20
52;0010111110100011111110001111010100110000000;0.747901;10155;0101101010110011101110011110110001110000000;0.328546;4461;0.687821;32
53;0010111110100011111110001111010100110000000;0.747901;10155;1001110100100011101110001011010110110000101;0.275814;3745;0.687993;39
54;0001111110100011111010001111110100110000000;0.745471;10122;0000111011100011111110101110010100011000001;0.365812;4967;0.683964;28
55;0000111110100111111110001111010100110000000;0.743187;10091;1001111000111001110110000111011110110000000;0.249227;3384;0.681166;29
56;0000111110100011111110001111110100110000000;0.745102;10117;0010101010111011101010001011011101110001000;0.32096;4358;0.686408;36
57;0010111110100011111110001111010100110000000;0.747901;10155;0000011010100111111110001011010110110011000;0.380395;5165;0.687673;35
58;0000111110100011111110001111110100110000000;0.745102;10117;0011011100100011011110001011110010110000110;0.262115;3559;0.684077;36
59;0001111110100011111010001111010100110000100;0.745692;10125;0110111110000001011110101011010100110010100;0.304463;4134;0.691806;26
60;0000111110100011111110001111110100110000000;0.745102;10117;1000011010110011111110101110010100010100001;0.336353;4567;0.693566;31
61;0000111110100011111110001111110100110000000;0.745102;10117;0100110100100111111010001111010100110001100;0.36456;4950;0.693998;40
62;0000111110100011111110001111110100110000000;0.745102;10117;0000111010101110011110001111111100100000100;0.426499;5791;0.693359;42
63;0000111110100011111110001111110100110000000;0.745102;10117;1001111100100011110100100101010100110010110;0.367948;4996;0.695478;50
64;0000111110100011111110001111110100110000000;0.745102;10117;0101111100000110111110001111010100110100000;0.322507;4379;0.699721;53
65;0000111110100011111110001111110100110000000;0.745102;10117;0000111110110011011110001011110011110000000;0.426941;5797;0.700042;40
66;0010111110100011111110001111010100110000000;0.747901;10155;0000101100100111111110001111110100101000001;0.400059;5432;0.697948;65
67;0010111110100011111110001111010100110000000;0.747901;10155;1000111110100001111110001011111000110001000;0.366402;4975;0.69513;67
68;0010111110100011111110001111010100110000000;0.747901;10155;1000111100100001111110101111000100110010010;0.4019;5457;0.700998;80
69;0001111110100011111110001111010100110000000;0.751583;10205;0000111100110011011110001111010110011000001;0.390927;5308;0.703777;80
70;0001111110100011111110001111010100110000000;0.751583;10205;0000011110010010111110101011110100110001010;0.346443;4704;0.697495;68
71;0001111110100011111110001111010100110000000;0.751583;10205;0001111100100011111110001110010000110111000;0.320003;4345;0.701057;69
72;0001111110100011111110001111010100110000000;0.751583;10205;0000111110000011111111001011110100110001000;0.384961;5227;0.701108;76
73;0010111110100011111110001111010100110000000;0.747901;10155;1001110110100001110110001111010100100001101;0.367801;4994;0.701927;73
74;0010111110100011111110001111010100110000000;0.747901;10155;0000110110110011111110001011110100100010010;0.335322;4553;0.699648;88
75;0010111110100011111110001111010100110000000;0.747901;10155;0000111101100011011110101011010100110101000;0.330019;4481;0.705597;105
76;0001111110100011111110001111010100110000000;0.751583;10205;0000111100100011101110001011111100110001100;0.315879;4289;0.701887;92
77;0001111110100011111110001111010100110000000;0.751583;10205;0000111111010011111110001011010100110000100;0.380689;5169;0.705041;103
78;0001111110100011111110001111010100110000000;0.751583;10205;0000111101100011111110011011110100010000100;0.303948;4127;0.705315;111
79;0001111110100011111110001111010100110000000;0.751583;10205;0001101110100011111111001011110000111000000;0.413242;5611;0.712709;121
80;0001111110100011111110001111010100110000000;0.751583;10205;0100111010100011101110001011100100111001001;0.337679;4585;0.705859;107
81;0001111110100011111110001111010100110000000;0.751583;10205;0001111100100011111110001011111100110000000;0.32479;4410;0.708504;111
82;0001111110100011111110001111010100110000000;0.751583;10205;1000110110100111111011001100110100110001000;0.345633;4693;0.703819;115
83;0001111110100011111110001111010100110000000;0.751583;10205;0000110011100011011110001111010100110000111;0.438945;5960;0.70699;106
84;0001111110100011111110001111010100110000000;0.751583;10205;0000111100101111111110000011010110010001010;0.2834;3848;0.706485;117
85;0001111110100011111110001111010100110000000;0.751583;10205;0000111100001111010110001111110110110000010;0.352408;4785;0.70859;126
86;0001111110100011111110001111010100110000000;0.751583;10205;0100111010101011001110001111111101010000000;0.454706;6174;0.711701;129
87;0001111110100011111110001111010100110000000;0.751583;10205;0000111100101011111110001011110100110000010;0.318604;4326;0.710702;150
88;0001111110100011111110001111010100110000000;0.751583;10205;0000110110100011111110001111010000111010001;0.46185;6271;0.709962;155
