geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0010001110000111100000001111000000100000000;0.686552;9322;0110101000011000000000010000111001001100000;0.0248932;338;0.168757;1
1;0000011010100010010101000100000101010000010;0.546546;7421;0110100001000000000001011000010100101000011;0.0200324;272;0.20396;3
2;0000001010010010000001100101000100110110000;0.59729;8110;1010000001110000000000000010011010010100011;0.0464722;631;0.232078;4
3;0000001100100010110100000111010001010000000;0.613566;8331;1101001000001001100101000000001001000010100;0.0472824;642;0.264924;5
4;1000100010100010110000000111000100010001000;0.651053;8840;0110101000011010000001001000010000100110000;0.0835175;1134;0.295612;5
5;0000000010101011010010000111000000110001000;0.677567;9200;1000010010001000010001000010001100100001011;0.0725438;985;0.330755;6
6;0000001010000001001110000111010100100100000;0.676536;9186;0101100001000000100010100101000011000011000;0.117617;1597;0.359999;3
7;0000101110000010100000001111000000110001000;0.707542;9607;0100010000001001110100000001010011000011000;0.119458;1622;0.386712;9
8;0000001011000001001110000111000000110010000;0.690013;9369;1001001000011001010000000101000101000011000;0.105391;1431;0.406507;3
9;0000011010100011010000000111100000010000010;0.722787;9814;0001101000000100110110000001000100110000010;0.164236;2230;0.444974;8
10;0000101110000011010011000111000000100000000;0.717926;9748;0000110100100000110000010011000100100011000;0.107011;1453;0.471567;5
11;0000101110000011010011000111000000100000000;0.717926;9748;0000010011100000010000000010001000111101100;0.185668;2521;0.506581;11
12;0000001010100010110010011111000000100000000;0.74444;10108;1000100010101001000001100010010000000101100;0.191781;2604;0.540635;3
13;0000001010000011110010000111000000110010000;0.735086;9981;0000001101001001000000101110100000100010100;0.110473;1500;0.56781;13
14;0000001010000010110011000111000100010000100;0.719694;9772;0000101111010000001000000010010000101000110;0.158934;2158;0.58596;6
15;0000001010000010110011000111000100010001000;0.720062;9777;0000101000101001010000000111101000000000110;0.203565;2764;0.59837;14
16;0000111010100011001000000101000101010000000;0.742893;10087;0000110111110010010000000000000000010000111;0.235381;3196;0.62045;16
17;0000111010100011001000000101000100110000000;0.753056;10225;0100001010100010101010100100000110001000000;0.378554;5140;0.642004;16
18;0000101010100001100010001111000000110000000;0.761526;10340;0000001100001111110010000001000100010000010;0.294668;4001;0.649892;17
19;0000011010100010100010001111000100010000000;0.787966;10699;0000001110000110100010001011001010100000000;0.350935;4765;0.654801;23
20;0000011010100010100010001111000100010000000;0.787966;10699;0000001100100010010110001011000010100100000;0.314627;4272;0.669376;28
21;0000011010100010100010001111000100010000000;0.787966;10699;0100010010110001100110000110000001100000000;0.322507;4379;0.669238;15
22;0000011010100010100010001111000100010000000;0.787966;10699;0000100000100011001000010111000100100100001;0.310134;4211;0.675867;29
23;0000011110100011010000001111000000010000000;0.782442;10624;0000011010100011000110100001000100101000000;0.394683;5359;0.678362;26
24;0000011010100010100010001111000000110000000;0.786566;10680;0000100010001011011000001111000000010001000;0.378774;5143;0.686478;36
25;0000011010100010100010001111000000110000000;0.786566;10680;0010001011110011000010001011000000010000000;0.438209;5950;0.700786;51
26;0000011010100010100010001111000100010000000;0.787966;10699;0010000000101011010011000111000100100000000;0.324127;4401;0.698993;42
27;0000011010100010100010001111000100010000000;0.787966;10699;1000011000100010110010000101001000100000001;0.365665;4965;0.704946;39
28;0000011010100010100010001111000100010000000;0.787966;10699;0101000010011001010010001111000100000000000;0.318604;4326;0.70992;57
29;0000011010100010100010001111000100010000000;0.787966;10699;0000011000100010111010001011000100010000000;0.405435;5505;0.711317;53
30;0000011010100010100010001111000100010000000;0.787966;10699;0000011000000010100110000111001100101000000;0.350125;4754;0.722936;81
31;0000011010100010100010001111000100010000000;0.787966;10699;0000010000100001100110001111000100000001010;0.254382;3454;0.727319;87
32;0000011010100010100010001111000100010000000;0.787966;10699;0000011000100011101010001011000100100000000;0.369347;5015;0.737065;112
33;0000011010100010100010001111000100010000000;0.787966;10699;0000010000100001101010001111000100010000100;0.289881;3936;0.742467;125
34;0000011010100010100010001111000100010000000;0.787966;10699;0000011011100010100010101011000100000000000;0.419208;5692;0.75173;168
35;0000011010100010100010001111000100010000000;0.787966;10699;0100010000101010110010001110000100010000000;0.334733;4545;0.758802;219
36;0000011010100010100010001111000100010000000;0.787966;10699;0000010110000010100010001101000101010001000;0.492341;6685;0.769345;248
37;0000011010100010100010001111000100010000000;0.787966;10699;0000011001100010100010001111000000010000001;0.554942;7535;0.770781;267
38;0000011010100010100010001111000100010000000;0.787966;10699;0010010010100010101010001011000100010000000;0.371262;5041;0.77128;294
39;0000011010100010100010001111000100010000000;0.787966;10699;0000011010100010100010001011000100010000001;0.647665;8794;0.777158;316
40;0000011010100010100010001111000100010000000;0.787966;10699;0000011010100010100010001110001100010000000;0.634335;8613;0.782723;354
41;0000011010100010100010001111000100010000000;0.787966;10699;0000011010100010100010001110000100010000010;0.636618;8644;0.784705;376
42;0000011010100010100010001111000100010000000;0.787966;10699;0010011010100010100010001011000100010000000;0.651421;8845;0.784923;375
43;0000011010100010100010001111000100010000000;0.787966;10699;0000011010101010100010001011000100010000000;0.647739;8795;0.784707;378
