geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0000001010100000000000000100000000000000000;0.0607601;825;0100100001000000000000100000000000000000000;0;0;0.00670717;8
1;0000000000100010100000000000000100000000000;0.0891884;1211;1000000000000000000000000011000000000000010;0;0;0.0143688;16
2;0000000000100010000000100000000000001000000;0.106864;1451;0100000000000000000000010010000010000000000;0;0;0.0214597;15
3;0000000010000010001000100000000000000000000;0.152747;2074;0000000000100000000000010010000010000000000;0;0;0.0278716;11
4;0000000010000010001000100000000000000000000;0.152747;2074;1000000000000000000000000000000110100000000;0;0;0.0430785;25
5;0000000010100010000000100000000000000000000;0.164384;2232;1000001000000000000000101000000000000000000;0;0;0.0493976;18
6;0000000010000010001000100000000000000000000;0.152747;2074;0000001000000000000001001000000000100000000;0;0;0.0627125;27
7;0000000010000010000010000100000000000000000;0.173958;2362;0010000000000000000000000001000100000010000;0;0;0.0737354;24
8;0000000010000011000000100000000000000000000;0.193696;2630;0000000101000001000000000000000000001000000;0;0;0.0870511;22
9;0000000010000011000000100000000000000000000;0.193696;2630;0000000000000000000000001001100000000010000;0.00139932;19;0.113208;28
10;0000000010000011000000100000000000000000000;0.193696;2630;0000000100100000000000000100000000000000010;0;0;0.123893;27
11;0000000010000011000000100000000000000000000;0.193696;2630;0000000110000000000000000010100000000000000;0.0128885;175;0.142148;42
12;0000000010000011000010000000000000000000000;0.195684;2657;0000000010000000000000000110000000001000000;0.00817499;111;0.149774;48
13;0000000010000011000000100000000000000000000;0.193696;2630;0000000000010010000000100000000000000000100;0.0593607;806;0.159156;43
14;0000000010000011000000100000000000000000000;0.193696;2630;0000000000000010001000100000000000010000000;0.0612756;832;0.16753;47
15;0000000010100011000000000000000000000000000;0.198188;2691;0000000010000000000010000000000000000100100;0.0702607;954;0.176573;55
16;0000000010100011000000000000000000000000000;0.198188;2691;0000000010000010001000000000000001000000000;0.123877;1682;0.186312;65
17;0000000010100011000000000000000000000000000;0.198188;2691;0000000000000010000000100100000000001000000;0.0553837;752;0.188161;66
18;0000000010100011000000000000000000000000000;0.198188;2691;0000001000000011000000000000001000000000000;0.106864;1451;0.189856;75
19;0000000010100011000000000000000000000000000;0.198188;2691;0000001010000010000000000000000000001000000;0.123361;1675;0.18873;74
20;0000000010100011000000000000000000000000000;0.198188;2691;0000000000000011000000000100000000000000100;0.112167;1523;0.189528;73
21;0000000010100011000000000000000000000000000;0.198188;2691;0000000010000010000000000100000000010000000;0.122993;1670;0.192621;80
22;0000000010100011000000000000000000000000000;0.198188;2691;0000001010000001000000000010000000000000000;0.09891;1343;0.189886;79
23;0000000010100011000000000000000000000000000;0.198188;2691;0000000010000001000010000000010000000000000;0.15098;2050;0.193229;84
24;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100010000000000000000001000000000;0.136176;1849;0.193678;90
25;0000000010100011000000000000000000000000000;0.198188;2691;0000000010000001000010000010000000000000000;0.149507;2030;0.194826;93
26;0000000010100011000000000000000000000000000;0.198188;2691;0000000010000010001010000000000000000000000;0.17845;2423;0.195303;94
27;0000000010100011000000000000000000000000000;0.198188;2691;0000000010001001000010000000000000000000000;0.14796;2009;0.195067;93
28;0000000010100011000000000000000000000000000;0.198188;2691;0000000110000001000000000000000000100000000;0.102961;1398;0.193818;90
29;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000000000100000000;0.115776;1572;0.192562;78
30;0000000010100011000000000000000000000000000;0.198188;2691;0001000000100011000000000000000000000000000;0.132641;1801;0.192676;85
31;0000000010100011000000000000000000000000000;0.198188;2691;0000000000100011000000000000000100000000000;0.132862;1804;0.19416;86
32;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000000100000000000;0.115776;1572;0.193841;82
33;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000010000000000000000;0.115702;1571;0.19481;85
34;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000000010000000000;0.115481;1568;0.193285;88
35;0000000010100011000000000000000000000000000;0.198188;2691;0000000000100011000000000000000010000000000;0.131757;1789;0.196568;92
36;0000000010100011000000000000000000000000000;0.198188;2691;0000000000100011000000000000000000000000100;0.135145;1835;0.194636;93
37;0000000010100011000000000000000000000000000;0.198188;2691;0000000010000011000000000000000000000010000;0.192959;2620;0.198081;97
38;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001100000000000000000000000000;0.127633;1733;0.195443;93
39;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000000000001000000;0.117838;1600;0.194476;93
40;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000000000000010000;0.127191;1727;0.193969;92
41;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000100000000000000000;0.11828;1606;0.194794;95
42;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000000010000000000;0.115481;1568;0.192754;88
43;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000000000000010000;0.127191;1727;0.194892;91
44;0000000010100011000000000000000000000000000;0.198188;2691;0000010010100001000000000000000000000000000;0.120784;1640;0.196276;92
45;0000000010100011000000000000000000000000000;0.198188;2691;0100000010100001000000000000000000000000000;0.115555;1569;0.19397;94
46;0000000010100011000000000000000000000000000;0.198188;2691;0000100000100011000000000000000000000000000;0.132567;1800;0.197425;97
47;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000001000000000000000;0.117985;1602;0.195421;95
48;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000000000001000000;0.117838;1600;0.194834;95
49;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000000010000000000;0.115481;1568;0.195099;96
50;0000000010100011000000000000000000000000000;0.198188;2691;0000001010100001000000000000000000000000000;0.11828;1606;0.197262;97
=============================================
geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0100010010000010000000000000000000000000000;0.123435;1676;0000000000000000000000110010000010000000000;0;0;0.0127751;6
1;0100010010000010000000000000000000000000000;0.123435;1676;0000000000000000000000100011000010000000000;0;0;0.0169325;15
2;0000000000000000000000010101010000000000000;0.156356;2123;0001000000000000000000010001000000010000000;0;0;0.02602;15
3;0000000000000000000000010101010000000000000;0.156356;2123;0000000000010000000000010000100010000000000;0;0;0.0377228;26
4;0000000000000000000000010101010000000000000;0.156356;2123;0000001000000000000000010110000000000000000;0;0;0.0485373;21
5;0000000001000011000010000000000000000000000;0.162027;2200;0000000000010000000000101000000000000000010;0;0;0.0573546;16
6;0000000010000011100000000000000000000000000;0.197599;2683;1000000001000000000000000000000010001000000;0;0;0.0738673;27
7;0000001000000000000000000101010000000000000;0.165488;2247;0000001000000000000000010100000001000000000;0;0;0.0873671;24
8;0000000010000011000000000000000000000100000;0.191413;2599;0000000000000000100001000000100000010000000;0;0;0.108005;39
9;0000000010000011000000000000000000000001000;0.192886;2619;0000001000001001000000000000000000000010000;7.36486e-05;1;0.12088;50
10;0000000010000011000000000000000000000001000;0.192886;2619;0000000000000000000000010100000000010100000;0;0;0.130487;50
11;0000000010000011000000000100000000000000000;0.194359;2639;0000100001000000011000000000000000000000000;0;0;0.122232;39
12;0000000010000011000010000000000000000000000;0.195684;2657;0000000000000001000000000100000000000000011;0;0;0.135158;44
13;0000000010000011000010000000000000000000000;0.195684;2657;0000000000000100000000000001010001000000000;0.00191486;26;0.150224;51
14;0000000010000011000010000000000000000000000;0.195684;2657;0000000000001000000100000000100100000000000;0.00176757;24;0.130627;39
15;0000000010000011000010000000000000000000000;0.195684;2657;0000100000000000000000001100000100000000000;0;0;0.138629;43
16;0000000010000011000010000000000000000000000;0.195684;2657;0010000000101000000001000000000000000000000;0.000147297;2;0.147137;48
17;0000000010100011000000000000000000000000000;0.198188;2691;0000000000000000010000000001100010000000000;0.000589188;8;0.168029;63
18;0000000010100011000000000000000000000000000;0.198188;2691;0010000000000001000000000101000000000000000;0.0051554;70;0.171262;59
19;0000000010100011000000000000000000000000000;0.198188;2691;1001000010010000000000000000000000000000000;0.0135513;184;0.1832;66
20;0000000010100011000000000000000000000000000;0.198188;2691;0000000001001000001000001000000000000000000;7.36486e-05;1;0.186209;72
21;0000000010100011000000000000000000000000000;0.198188;2691;0000000000000011000000000000000000010001000;0.113861;1546;0.191025;68
22;0000000010100011000000000000000000000000000;0.198188;2691;0001000010000001000000001000000000000000000;0.0967005;1313;0.193447;85
23;0000000010100011000000000000000000000000000;0.198188;2691;0000000000100011000000000001000000000000000;0.133009;1806;0.194896;84
24;0000000010100011000000000000000000000000000;0.198188;2691;0000000010000001100000000000000000000000100;0.105391;1431;0.193607;84
25;0000000010100011000000000000000000000000000;0.198188;2691;0000000110000001100000000000000000000000000;0.111283;1511;0.191987;85
26;0000000010100011000000000000000000000000000;0.198188;2691;0000010010100001000000000000000000000000000;0.120784;1640;0.195382;89
27;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000001000000000000000;0.117985;1602;0.193175;90
28;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000000000000001000;0.121078;1644;0.194815;91
29;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100010000000000000000000001000000;0.138607;1882;0.196853;95
30;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000000000000000010;0.116291;1579;0.19474;95
31;0000000010100011000000000000000000000000000;0.198188;2691;0001000000100011000000000000000000000000000;0.132641;1801;0.196278;96
32;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000000000000000100;0.117764;1599;0.195908;95
33;0000000010100011000000000000000000000000000;0.198188;2691;0000001000100011000000000000000000000000000;0.132936;1805;0.197257;94
34;0000000010100011000000000000000000000000000;0.198188;2691;0000000000100011000000000000000000000010000;0.144278;1959;0.197649;99
35;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000000000100000000;0.115776;1572;0.194821;93
36;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000001000000000000000;0.117985;1602;0.196405;96
37;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000000100000000000;0.115776;1572;0.192732;91
38;0000000010100011000000000000000000000000000;0.198188;2691;0000000000100011000000000000000000000000001;0.132125;1794;0.195469;94
39;0000000010100011000000000000000000000000000;0.198188;2691;0000000000100011000000000000010000000000000;0.133378;1811;0.196907;98
40;0000000010100011000000000000000000000000000;0.198188;2691;1000000010100001000000000000000000000000000;0.115776;1572;0.192141;90
41;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000000010000000000;0.115481;1568;0.193584;93
42;0000000010100011000000000000000000000000000;0.198188;2691;0000000000100011000000001000000000000000000;0.134261;1823;0.196318;96
43;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000000000000000001;0.115407;1567;0.195733;96
44;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001001000000000000000000000000;0.118574;1610;0.195165;95
45;0000000010100011000000000000000000000000000;0.198188;2691;1000000010100010000000000000000000000000000;0.135808;1844;0.197192;98
46;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000010000000000000;0.117248;1592;0.194556;93
47;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000000100000000000000;0.115849;1573;0.193425;91
48;0000000010100011000000000000000000000000000;0.198188;2691;0000000010100001000000000100000000000000000;0.11828;1606;0.195896;97
49;0000000010100011000000000000000000000000000;0.198188;2691;1000000010100001000000000000000000000000000;0.115776;1572;0.196054;97
50;0000000010100011000000000000000000000000000;0.198188;2691;0000000000100011000000000000000000001000000;0.134409;1825;0.197491;97
=============================================
geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0000000000000010000001100000100000000000000;0.0684195;929;0000001000000000001000000000100000000010000;0;0;0.00918324;8
1;0000000010000000000000001101000000000000000;0.070408;956;0000001000000001000000000000000001000000100;0;0;0.0148814;22
2;0000000000000000000000001101010000000000000;0.161732;2196;0000000000100000000001000100000000000000010;0;0;0.0207122;31
3;0000000000000000000000001101010000000000000;0.161732;2196;0000000000000000000000010110001000000000000;0;0;0.023281;17
4;0000000000000000000000001101010000000000000;0.161732;2196;1000000000000000000000010100100000000000000;0;0;0.027328;18
