geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0000011000100001001010100101000010100000110;0.889454;12077;0001000000000000000000001000101011110101111;0.176315;2394;0.530686;1
1;0000011000100001001010001110011000000011000;0.898586;12201;0111000000010000010000100000001011100010101;0.181102;2459;0.612602;2
2;0010000110100000110000000100100000110110100;0.918103;12466;1011000000000000000001100100001001011111000;0.262042;3558;0.697779;3
3;0010000110100000110000000100100000110110100;0.918103;12466;0010000000000001011000100010000101001100111;0.331345;4499;0.762224;1
4;0010100110100000110000000100100000110010100;0.921417;12511;0010100000010111010010000100000010100000110;0.48122;6534;0.795145;1
5;0010100010100010010010000100100000110010100;0.911622;12378;0010101000100100110000000000100000110011100;0.586832;7968;0.817007;2
6;0010000110100000010100000111000001010010100;0.91361;12405;1000010000000010000001110100001000101100011;0.384224;5217;0.832854;3
7;0000101011000001010000010111000000010010100;0.927088;12588;0001010010010010010001111000001100000000100;0.469141;6370;0.855252;7
8;0000011010100000000010001100001100100011100;0.94933;12890;0101100010000000010000111000001100010010001;0.679702;9229;0.866063;1
9;0100011010100000000010011100000100010011000;0.951834;12924;0000001000111001000010010100100011100000100;0.768817;10439;0.880688;3
10;0000011010100000000001110111000000010010100;0.952718;12936;0000101001000000010000010111000000010110110;0.703344;9550;0.886365;6
11;0000011010100010000010001101000100010010100;0.95559;12975;0000011000000000010001110101110001011000000;0.698262;9481;0.893847;4
12;0000011010100001001010001100000100010010100;0.959493;13028;0000100010100010000001110100000011100010001;0.765798;10398;0.899743;5
13;0000011010100001001010001100000100010010100;0.959493;13028;0000100001000001010000011101100000010011100;0.490205;6656;0.9003;3
14;0000011010100000000010001110010100010010100;0.956768;12991;0001110000000010000000001101001100100110100;0.816836;11091;0.910541;4
15;0000011010100000100010001100000100010110100;0.969583;13165;0010011000010000100010001100000100010110100;0.790617;10735;0.914657;5
16;0000011110100000000010001100000100010110100;0.968405;13149;0000001100100000001010001100100010100011100;0.808661;10980;0.920689;4
17;0000011010100000010010001100100000010110100;0.969215;13160;0110000110010000000000000101001100010011100;0.794447;10787;0.92693;9
18;0000011010100000000010001100100100010110100;0.972824;13209;0000011100100100000000011101001000010010010;0.768523;10435;0.9305;5
19;0000011110100000000010001100100000010110100;0.972308;13202;0000011000100000010001101000001100010011100;0.667477;9063;0.933157;9
20;0000011010100000010010001100100000010110100;0.969215;13160;0000011000100100001011000101000100110010000;0.845264;11477;0.9443;9
21;0000011010100000010010001100100000010110100;0.969215;13160;0000000010100010100010001100001001100011010;0.847106;11502;0.939884;4
22;0000011010100000010010001100100000010110100;0.969215;13160;1000001110100000010011001000000001100010100;0.833849;11322;0.942189;11
23;0000011110100000000010001110000000010110100;0.973487;13218;1000001100110000000011001110000000010010100;0.837163;11367;0.946225;16
24;0000011110100000000010001110000000010110100;0.973487;13218;0000010100100000010010001100000101010101100;0.847842;11512;0.947914;11
25;0000011110100000000010001110000000010110100;0.973487;13218;0000010110000100110010001000100001010010100;0.773531;10503;0.950082;15
26;0000011110100000000010001100100000010110100;0.972308;13202;0000011100100000000011001100000100011010100;0.868169;11788;0.952357;17
27;0000011110100000000010001100100000010110100;0.972308;13202;0000011100100000010010001100001010010010100;0.861393;11696;0.955023;21
28;0000011110100000000010001100100000010110100;0.972308;13202;0000011100100000100011001100100000010110000;0.872072;11841;0.955551;18
29;0000011110100000000010001100100000011010100;0.973118;13213;0000011110100000010010001000100010010100100;0.886802;12041;0.959063;25
30;0000011110100000000010001110000000010110100;0.973487;13218;0000011110100010000010001000000100010110100;0.899985;12220;0.960807;32
31;0000011110100000000010001100100000010110100;0.972308;13202;0000011011110010000010001100000000000110100;0.90654;12309;0.963172;39
32;0000011110100000000010001100100000011010100;0.973118;13213;1000011110100000000010001000100000010110100;0.882972;11989;0.965408;52
33;0000011110100000000010001100100000011010100;0.973118;13213;0010011000100000000010001100100000011110100;0.857932;11649;0.963975;46
34;0000011110100000000010001100100000011010100;0.973118;13213;0000011110001000001010001100100000010100100;0.908234;12332;0.964697;44
35;0000011110100000000010001110000000010110100;0.973487;13218;0000011100100000000010101100100000010110100;0.870084;11814;0.962691;52
36;0000011110100000000010001110000000010110100;0.973487;13218;0000011100100000000010001100100000011110100;0.871189;11829;0.962942;56
37;0000011110100000000010001110000000010110100;0.973487;13218;0000011100100000000010001100100100010110100;0.875976;11894;0.966754;64
38;0000011110100000000010001110000000010110100;0.973487;13218;0001011010100000100000000100100000010110101;0.867433;11778;0.966298;69
39;0000011110100000000010001110000000010110100;0.973487;13218;1000001110100000000010001010000001010110100;0.871852;11838;0.966713;74
40;0000011110100000000010001110000000010110100;0.973487;13218;0000001110100000000010000110100000011110100;0.919281;12482;0.969839;81
41;0000011110100000000010001110000000011010100;0.973928;13224;0000011110100000000001001100100000010110100;0.928929;12613;0.968824;78
42;0000011110100000000010001110000000010110100;0.973487;13218;0000011100100000000010001101100000010110100;0.872588;11848;0.966469;77
43;0000001110100000100010001110000000010110100;0.97356;13219;0000001100100000100010001100100010011010100;0.874061;11868;0.96476;70
44;0000001110100000100010001110000000011010100;0.974002;13225;0001011010100000100010001000100000010110100;0.89321;12128;0.967107;77
45;0000001110100000100010001110000000011010100;0.974002;13225;0010011100100000100010001010000000010110100;0.818825;11118;0.968142;79
46;0000001110100000100010001110000000011010100;0.974002;13225;0000001110100000100010100100100000011010100;0.924142;12548;0.971525;88
47;0000001110100000100010001110000000011010100;0.974002;13225;0000011110100000100010001010000000011010100;0.910738;12366;0.97033;84
48;0000001110100000100010001110000000011010100;0.974002;13225;0000011110100000100010001000100000011010100;0.902784;12258;0.970414;82
49;0000001110100000100010001110000000011010100;0.974002;13225;0000011100100000100010001110000000011010100;0.894093;12140;0.970987;84
50;0000001110100000100010001110000000011010100;0.974002;13225;0000001100100000100010001100101000011010100;0.874797;11878;0.971206;89
=============================================
geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
