geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0000000010100000000000000101000000000000000;0.675063;9166;0010000000001000000000001000000000000100000;0.00537634;73;0.217036;3
1;0000000010100000000000000101000000000000000;0.675063;9166;0001000000010000000000000000000000100000100;0.00869053;118;0.298671;14
2;0000000010100000000000000101000000000000000;0.675063;9166;0010001000010000000000000000000001000000000;0.0360878;490;0.36203;20
3;0000000010100000000000000101000000000000000;0.675063;9166;0010000000000000100000000100000010000000000;0.0393283;534;0.443932;30
4;0000011010100000000000000000000000000000000;0.693843;9421;0000011000000000000100000000000000100000000;0.123656;1679;0.485906;31
5;0000011010100000000000000000000000000000000;0.693843;9421;0000000000100000100000000100000000001000000;0.142731;1938;0.539104;37
6;0000011010100000000000000000000000000000000;0.693843;9421;0000100000100000000000000000000000101000000;0.0409486;556;0.536368;42
7;0000011010100000000000000000000000000000000;0.693843;9421;0000001000100000000000000000100000000000100;0.0495655;673;0.552259;44
8;0000001010100000000010000000000000000000000;0.695463;9443;0000001000000001000000000000000000000000011;0.0164973;224;0.569152;43
9;0000001010100000000010000000000000000000000;0.695463;9443;0000001000100000100000000000100000000000000;0.114597;1556;0.574118;48
10;0000001010100000000010000000000000000000000;0.695463;9443;0000000010100000100000000000000000001000000;0.230594;3131;0.619912;58
11;0000001010100000000010000000000000000000000;0.695463;9443;0000001000100000100000000000000000001000000;0.0959641;1303;0.592573;56
12;0000001010100000000010000000000000000000000;0.695463;9443;0000001000100000100000000000000000000000100;0.094933;1289;0.601803;63
13;0000001010100000000010000000000000000000000;0.695463;9443;0001000010100000000001000000000000000000000;0.241125;3274;0.636306;70
14;0000001010100000000010000000000000000000000;0.695463;9443;0000001000100000000010000000000000001000000;0.200471;2722;0.654679;76
15;0000001010100000000010000000000000000000000;0.695463;9443;1000001010000000000010000000000000000000000;0.278907;3787;0.647079;74
16;0000001010100000000010000000000000000000000;0.695463;9443;0000011000100000000010000000000000000000000;0.283326;3847;0.672469;83
17;0000001010100000000010000000000000000000000;0.695463;9443;0000001000110000000010000000000000000000000;0.204375;2775;0.661753;85
18;0000001010100000000010000000000000000000000;0.695463;9443;0010001000100000000010000000000000000000000;0.214391;2911;0.676461;91
19;0000001010100000000010000000000000000000000;0.695463;9443;0000001010000000000010001000000000000000000;0.309398;4201;0.690182;97
20;0000001010100000000010000000000000000000000;0.695463;9443;0000001000100000000011000000000000000000000;0.203417;2762;0.680644;95
21;0000001010100000000010000000000000000000000;0.695463;9443;0000001000100100000010000000000000000000000;0.224996;3055;0.678844;96
22;0000001010100000000010000000000000000000000;0.695463;9443;0000001000101000000010000000000000000000000;0.195095;2649;0.677732;95
23;0000001010100000000010000000000000000000000;0.695463;9443;0000001000100000000010000000000000001000000;0.200471;2722;0.669791;94
24;0000001010100000000010000000000000000000000;0.695463;9443;0000001000100000000010000000000000000001000;0.20953;2845;0.675578;93
25;0000001010100000000010000000000000000000000;0.695463;9443;0000001000100000000011000000000000000000000;0.203417;2762;0.67053;93
26;0000001010100000000010000000000000000000000;0.695463;9443;0000001010000000001010000000000000000000000;0.297761;4043;0.687683;98
27;0000001010100000000010000000000000000000000;0.695463;9443;0000001000100000000010000000000010000000000;0.198777;2699;0.66913;90
28;0000001010100000000010000000000000000000000;0.695463;9443;0000000010110000000010000000000000000000000;0.29754;4040;0.686219;98
29;0000001010100000000010000000000000000000000;0.695463;9443;0000000011100000000010000000000000000000000;0.298939;4059;0.681768;95
30;0000001010100000000010000000000000000000000;0.695463;9443;0000001000100010000010000000000000000000000;0.299971;4073;0.679895;90
31;0000001010100000000010000000000000000000000;0.695463;9443;0000001000100000000010000000000000000000010;0.206879;2809;0.666847;89
32;0000001010100000000010000000000000000000000;0.695463;9443;0001001000100000000010000000000000000000000;0.219399;2979;0.666816;93
