geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0000000010000010001000000010000000000000000;0.0881573;1197;0000000001000000000001001010000000000000000;0;0;0.000448704;1
1;0000000010100010001000000000000000000000000;0.110767;1504;0000000000001001000000000001000000000100000;0;0;0.00181175;6
2;0000000010100010001000000000000000000000000;0.110767;1504;0000000001010000000000000000000100000000010;0;0;0.00308219;9
3;0000000010100010000000000000000000000010000;0.111651;1516;0000000000010000000000000001100100000000000;0;0;0.00560024;16
4;0000000010100010000001000000000000000000000;0.112019;1521;0001000000000100000010000000000000000000010;0;0;0.00930531;19
5;0000000010100011000000000000000000000000000;0.120268;1633;0000000000010000010010000000000000000100000;0;0;0.0141321;22
6;0000000010000011000010000000000000000000000;0.142363;1933;0000000010000000000000011010000000000000000;0;0;0.017025;23
7;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000000000010100000000001000001000;0;0;0.027644;38
8;0000000010000011000010000000000000000000000;0.142363;1933;0000100001000000000000000010000000000000001;0;0;0.0396496;63
9;0000000010000011000010000000000000000000000;0.142363;1933;0010000000010001000000100000000000000000000;0;0;0.0505967;56
10;0000000010000011000010000000000000000000000;0.142363;1933;0000100000100000010000000000000000010000000;0;0;0.0607391;63
11;0000000010000011000010000000000000000000000;0.142363;1933;0000110000000000000000100000010000000000000;0;0;0.0717471;70
12;0000000010000011000010000000000000000000000;0.142363;1933;0000100000010000001000000000000000010000000;0;0;0.0782166;85
13;0000000010000011000010000000000000000000000;0.142363;1933;0010000000000001000000000000000010001000000;0;0;0.0848055;119
14;0000000010000011000010000000000000000000000;0.142363;1933;0000000010000000001000000000100000001000000;0;0;0.089904;148
15;0000000010000011000010000000000000000000000;0.142363;1933;0000100000000001000001000000000010000000000;0;0;0.0917031;166
16;0000000010000011000010000000000000000000000;0.142363;1933;0001000000100010000000000100000000000000000;0;0;0.0978554;184
17;0000000010000011000010000000000000000000000;0.142363;1933;0000000000100010000000000000010000000000001;0;0;0.10031;205
18;0000000010000011000010000000000000000000000;0.142363;1933;0000000010000000000100010100000000000000000;0;0;0.101605;202
19;0000000010000011000010000000000000000000000;0.142363;1933;0100000000000010000000000000100000000000001;0;0;0.102331;209
20;0000000010000011000010000000000000000000000;0.142363;1933;0100000000100010000000000000000000000000001;0;0;0.108624;233
21;0000000010000011000010000000000000000000000;0.142363;1933;0000000000100000001010001000000000000000000;0;0;0.108731;248
22;0000000010000011000010000000000000000000000;0.142363;1933;0100000000100000000010100000000000000000000;7.36486e-05;1;0.115923;272
23;0000000010000011000010000000000000000000000;0.142363;1933;0000000101000001000010000000000000000000000;0;0;0.119184;279
24;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000001100010000000000100000000000;0;0;0.122669;295
25;0000000010000011000010000000000000000000000;0.142363;1933;1000000010000001000000000000000000010000000;0.000294594;4;0.122267;304
26;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000001000010000000000000010001000;0;0;0.120884;294
27;0000000010000011000010000000000000000000000;0.142363;1933;0100000000000011000000000010000000000000000;0.00132567;18;0.124401;307
28;0000000010000011000010000000000000000000000;0.142363;1933;0001000010000000000010000000010000000000000;0.000294594;4;0.125419;309
29;0000000010000011000010000000000000000000000;0.142363;1933;0000000010000001000000000000010100000000000;0.000294594;4;0.124228;300
30;0000000010000011000010000000000000000000000;0.142363;1933;0010100010000000000010000000000000000000000;0.000294594;4;0.126975;314
31;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000111000000000000000000000000010;0.00301959;41;0.127474;322
32;0000000010000011000010000000000000000000000;0.142363;1933;0000001000000010000010000000000000010000000;0.00213581;29;0.125392;316
33;0000000010000011000010000000000000000000000;0.142363;1933;0010000010000000000010000000100000000000000;0.000294594;4;0.123043;308
34;0000000010000011000010000000000000000000000;0.142363;1933;0000000100000001000010000100000000000000000;0;0;0.12639;311
35;0000000010000011000010000000000000000000000;0.142363;1933;0001000000000011000000000001000000000000000;0.00132567;18;0.127042;314
36;0000000010000011000010000000000000000000000;0.142363;1933;0000100000000001000011000000000000000000000;0;0;0.126066;317
37;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000111000000000100000000000000000;0.00301959;41;0.125328;310
38;0000000010000011000010000000000000000000000;0.142363;1933;0000000010000000001010010000000000000000000;0.000883783;12;0.125645;313
39;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000001000010100000000000010000000;7.36486e-05;1;0.122939;302
40;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000001010010010000000000000000000;0.000220946;3;0.126519;313
41;0000000010000011000010000000000000000000000;0.142363;1933;0001000000000001000010000000000000001000000;0;0;0.123748;314
42;0000000010000011000010000000000000000000000;0.142363;1933;1000000010000000000010010000000000000000000;0.000883783;12;0.12692;319
43;0000000010000011000010000000000000000000000;0.142363;1933;0000000000101001000010000000000000000000000;0.000220946;3;0.127073;314
44;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000001000010000000000010100000000;0;0;0.123032;306
45;0000000010000011000010000000000000000000000;0.142363;1933;0000000000010011000000000000010000000000000;0.00611283;83;0.126173;319
46;0000000010000011000010000000000000000000000;0.142363;1933;0100000010000001000000000000000001000000000;0.000294594;4;0.12316;297
47;0000000010000011000010000000000000000000000;0.142363;1933;0000000010000000001010000000000000000000001;0.000441891;6;0.121799;306
48;0000000010000011000010000000000000000000000;0.142363;1933;0100000000000001001010000000000000000000000;0.000441891;6;0.122188;311
49;0000000010000011000010000000000000000000000;0.142363;1933;0000000000100001000010000000000100000000000;0;0;0.126;317
50;0000000010000011000010000000000000000000000;0.142363;1933;0000001000000010100000000000000000000000001;7.36486e-05;1;0.125131;309
51;0000000010000011000010000000000000000000000;0.142363;1933;0000000000001001000010000000000000100000000;0;0;0.122826;293
52;0000000010000011000010000000000000000000000;0.142363;1933;0000001000010001000010000000000000000000000;0;0;0.121689;294
53;0000000010000011000010000000000000000000000;0.142363;1933;0000000010000000000010001100000000000000000;0.000294594;4;0.126398;307
54;0000000010000011000010000000000000000000000;0.142363;1933;0000000010000000000010000000000100010000000;0.000294594;4;0.126632;315
55;0000000010000011000010000000000000000000000;0.142363;1933;0000001010000001000000010000000000000000000;0.000810134;11;0.127505;320
56;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000011000000000000100000100000000;0.00132567;18;0.126123;318
57;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000010000010000010001000000000000;0.00198851;27;0.127479;320
58;0000000010000011000010000000000000000000000;0.142363;1933;0000001000000010000010000000000000001000000;0.00309324;42;0.128086;332
59;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000001001010000000000100000000000;0;0;0.127176;327
60;0000000010000011000010000000000000000000000;0.142363;1933;0000010010000000000010000000000000000000100;0.000368243;5;0.123434;302
61;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000001000010000000000010100000000;0;0;0.123867;307
62;0000000010000011000010000000000000000000000;0.142363;1933;0000100100000001000010000000000000000000000;0;0;0.126259;317
63;0000000010000011000010000000000000000000000;0.142363;1933;0000000010000000001010000000000010000000000;0.000294594;4;0.126609;320
64;0000000010000011000010000000000000000000000;0.142363;1933;0000000100000010000010000000000000001000000;0.00478716;65;0.12363;297
65;0000000010000011000010000000000000000000000;0.142363;1933;0000010000000011000000000000000000000000001;0.00132567;18;0.125523;315
66;0000000010000011000010000000000000000000000;0.142363;1933;0000100000000001000011000000000000000000000;0;0;0.124934;310
67;0000000010000011000010000000000000000000000;0.142363;1933;0100000010000001000000000000001000000000000;0.000294594;4;0.126349;315
68;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000001000010000000001000100000000;0;0;0.124217;300
69;0000000010000011000010000000000000000000000;0.142363;1933;0000000000010001000010000100000000000000000;0;0;0.123617;305
70;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000101000010000000000001000000000;0.00125203;17;0.125263;310
71;0000000010000011000010000000000000000000000;0.142363;1933;0000000000100001010000100000000000000000000;0;0;0.125534;310
72;0000000010000011000010000000000000000000000;0.142363;1933;0000100010000001000010000000000000000000000;0.0393283;534;0.127278;311
73;0000000010000011000010000000000000000000000;0.142363;1933;1100000010000000000010000000000000000000000;0.000294594;4;0.126776;320
74;0000000010000011000010000000000000000000000;0.142363;1933;0000000010000001000000010010000000000000000;0.000810134;11;0.125142;317
75;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000011000000000000000100100000000;0.00132567;18;0.127427;325
76;0000000010000011000010000000000000000000000;0.142363;1933;0010000010000001010000000000000000000000000;0.00449256;61;0.126074;309
77;0000000010000011000010000000000000000000000;0.142363;1933;0000000010000001000000000000000001000010000;0.00390337;53;0.12548;315
78;0000000010000011000010000000000000000000000;0.142363;1933;0010000000000011000000000100000000000000000;0.00132567;18;0.128601;326
79;0000000010000011000010000000000000000000000;0.142363;1933;0000000000010011000000000000000001000000000;0.00611283;83;0.131573;337
80;0000000010000011000010000000000000000000000;0.142363;1933;0001000010000001000010000000000000000000000;0.0393283;534;0.129016;329
81;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000111000000010000000000000000000;0.00382972;52;0.126074;307
82;0000000010000011000010000000000000000000000;0.142363;1933;0000000010000001000000000000001100000000000;0.000294594;4;0.128729;323
83;0000000010000011000010000000000000000000000;0.142363;1933;0001000000000001000010000000000000000000010;0;0;0.128346;326
84;0000000010000011000010000000000000000000000;0.142363;1933;0000000010000001100000000000001000000000000;0.0136986;186;0.128207;323
85;0000000010000011000010000000000000000000000;0.142363;1933;0000000010000001000010000100000000000000000;0.0393283;534;0.12819;328
86;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000001000010000000000000001000100;0;0;0.126969;315
87;0000000010000011000010000000000000000000000;0.142363;1933;0000001000000011000000000000000000000000010;0.00132567;18;0.122503;302
88;0000000010000011000010000000000000000000000;0.142363;1933;0000000001000001000010000000000000000000100;0.000220946;3;0.121167;290
89;0000000010000011000010000000000000000000000;0.142363;1933;0100000010001001000000000000000000000000000;0.000441891;6;0.120636;288
90;0000000010000011000010000000000000000000000;0.142363;1933;0000100010000000000010010000000000000000000;0.000957431;13;0.126739;311
91;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000010010010000000100000000000000;0.00220946;30;0.124933;311
92;0000000010000011000010000000000000000000000;0.142363;1933;0000100001000001000000000000000000100000000;0;0;0.126537;314
93;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000001000010000000100000001000000;0;0;0.125013;312
94;0000000010000011000010000000000000000000000;0.142363;1933;0000000000001011000000000000010000000000000;0.00147297;20;0.1251;310
95;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000110010010000000000000000000000;0.00412432;56;0.127154;317
96;0000000010000011000010000000000000000000000;0.142363;1933;0000000010000000000010010000000000100000000;0.000883783;12;0.125501;308
97;0000000010000011000010000000000000000000000;0.142363;1933;0000001010000001000000000000000000010000000;0.000294594;4;0.12556;301
98;0000000010000011000010000000000000000000000;0.142363;1933;0000010010000000000010000001000000000000000;0.000368243;5;0.123876;301
99;0000000010000011000010000000000000000000000;0.142363;1933;0000001010001001000000000000000000000000000;0.000441891;6;0.126529;314
100;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000011000000001000000000000100000;0.00883783;120;0.128358;324
101;0000000010000011000010000000000000000000000;0.142363;1933;0000010010000001000000000010000000000000000;0.000294594;4;0.129956;324
102;0000000010000011000010000000000000000000000;0.142363;1933;0010000000000011000000000000000000000000001;0.00132567;18;0.128826;327
103;0000000010000011000010000000000000000000000;0.142363;1933;1000000000000001000010000000000000000010000;0;0;0.12635;322
104;0000000010000011000010000000000000000000000;0.142363;1933;0000001000000011000000000000000000100000000;0.00132567;18;0.125453;310
105;0000000010000011000010000000000000000000000;0.142363;1933;1001000000000001000010000000000000000000000;0;0;0.127803;325
106;0000000010000011000010000000000000000000000;0.142363;1933;0000100010000101000000000000000000000000000;0.0022831;31;0.128105;325
107;0000000010000011000010000000000000000000000;0.142363;1933;0000000000000001000011000000000100000000000;0;0;0.126361;309
108;0000000010000011000010000000000000000000000;0.142363;1933;0001000010000000000010000000000000000001000;0.000589188;8;0.126868;319
109;0000000010000011000010000000000000000000000;0.142363;1933;0000000010000000000010001000000000001000000;0.00051554;7;0.127973;322
