geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0000011110100001001111010111010010110110110;0.994403;13502;1001110100011000110001000011111011001001111;0.469878;6380;0.923268;1
1;0110011110100001011010010011110100011111000;0.997496;13544;0101101001100001111001111010100001001110101;0.783031;10632;0.956584;3
2;1010011110100001011010010011110100011111000;0.997275;13541;1011011100100000101101010111010100110101100;0.838562;11386;0.9678;4
3;1010011110100001011010010011110100111010010;0.997128;13539;0001010111010000101111001010100101001111011;0.815731;11076;0.972009;5
4;0011101111100001011010010111100000011110100;0.996391;13529;0101010100101000001011011111010000111011011;0.871262;11830;0.976544;4
5;0010111111100001011010010111100000011110100;0.995655;13519;1110010100010000001111001111010010110111100;0.83326;11314;0.979928;3
6;0010011110100111001010100111010100111001100;0.996391;13529;1001011101110100000011001011010010110011101;0.903078;12262;0.981067;3
7;0010011110100001001011000111110100110111100;0.996907;13536;0110011100101100100010000110100110111011110;0.906393;12307;0.982522;4
8;0110011110100001101011000111010000111011100;0.996907;13536;0111110100101001111011001010001001010110100;0.784946;10658;0.984736;3
9;0110011110100001010110000111110101011000110;0.997128;13539;0110011001001001101101010111101000010111100;0.88938;12076;0.985078;4
10;1010011110100101101010001101010100111001100;0.998011;13551;0110111100110000101011000101000100101111101;0.915378;12429;0.986028;2
11;0110011110100001001011000111110100111001100;0.998527;13558;1010011101100000100011001101010100111010111;0.919649;12487;0.987591;6
12;1001011110100001010011001101110100111001100;0.998527;13558;1110001111000001001111010000010000111110111;0.944837;12829;0.988474;4
13;0001011110100001011010101101010100111001110;0.997643;13546;1000011100011101000110100100110100111111100;0.892768;12122;0.988239;8
14;1010011110100001001011000101100110110101101;0.998527;13558;0011111110001000001010100111001100111110100;0.94167;12786;0.988767;2
15;1010011110100001001011000101100110110101101;0.998527;13558;1001001101001001001011010111010011110101001;0.858374;11655;0.989845;3
16;1001011110100001011010100111100100110101100;0.998601;13559;0100010100101001011111000111100101111001100;0.934232;12685;0.990734;2
17;0011011110100001011010100111100100110101100;0.998527;13558;1001111100100000111100111011000101010011100;0.882678;11985;0.990021;2
18;0110011110100001101011000111100000111101100;0.999116;13566;0001111111100011000001000001100111111110100;0.920754;12502;0.990485;6
19;1001011110110001011010100111001000111001100;0.99919;13567;1111010100100100001110000111000101011111100;0.885256;12020;0.990023;2
20;0110011111100001011010101101000100111000110;0.998748;13561;0110111100000001011011001100110100111110100;0.897776;12190;0.990433;3
21;0110011110110001011010101101000100111001100;0.999337;13569;1010011101111000001010101101100100011101100;0.900501;12227;0.990008;2
22;1010011110110001011010100111000100111001100;0.999116;13566;0101100010111101001010111011010000111011000;0.939829;12761;0.991183;4
