geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;01000010100111010000100000010000100001010001000001110101010100000000101000010110000;0.120682;7371;0.370556;1
1;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;11110000100000110000001000000000000101000000000101011111100000000000001010011011010;0.231147;14118;0.422526;1
2;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10010010000000001100100100000010100000110000010100100110110000001000110001000001011;0.244376;14926;0.467519;1
3;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;01000000000100110001100010001010101100000000100010000000000101001000101110011001010;0.302367;18468;0.496806;1
4;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;00000011001000010100101010001001000010000100101000110000110000001000110010001000011;0.34916;21326;0.530462;1
5;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10110001010000000100001010000001001011100000101011000000000110000100011101010000000;0.310488;18964;0.553971;2
6;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;11000000100010001010001010001101110110100001000000001001000000110110000000100001000;0.41357;25260;0.586247;2
7;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;00000000010000000100111100101110000010000100011001100000011000000110001001111000000;0.439667;26854;0.612859;2
8;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10000010110001110111010000101000101000000010001000000010100000100010000101000001001;0.468958;28643;0.62207;1
9;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10010000100000000100111010000000000110100001010000000010000001011001010111000010101;0.489341;29888;0.633745;1
10;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;00001100000001010100010100101000101010000010101000110001000001000011100001000000101;0.503373;30745;0.640367;2
11;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;11001010101000000000010100100010011000100001011000000110000000011110101000000000001;0.447215;27315;0.644339;1
12;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;00010011101000100100010000101000011001000000001001001001000000000001000100001111101;0.471021;28769;0.650799;1
13;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10010010011000000000010000000000000110001010000100001010100001010110110110000010101;0.541799;33092;0.664243;1
14;00110010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794869;48549;10010010010001000001000100101000011000000010001001000010100100011010000111000001001;0.5241;32011;0.667636;1
15;00110010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794869;48549;00000101000000000101110000101000001000000010001101100001000010010100000101100110011;0.538295;32878;0.667661;2
16;00110010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794869;48549;00010000101001010110010100101000010000000010000011000011000100010010000011001001100;0.535676;32718;0.667028;1
17;00110010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794869;48549;01001010110100011100010000001000000100010110000010001000000000000110001111000000101;0.572465;34965;0.668715;1
18;00110010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794869;48549;11000010011000100110010000000111001000000010000000110001000000010000100111010000101;0.536314;32757;0.672758;1
19;00110010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794869;48549;10000010001000000000110111100001111000000110001000000001000000110001000101100001100;0.536953;32796;0.680106;1
20;00110010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794869;48549;01000101101001000001110011100000000001001010000000000001100110001101000011000000100;0.580176;35436;0.682759;1
=============================================
geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10100100001000100000010000000001100000010001010100100101001110000001111110000000010;0.137333;8388;0.366878;1
1;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;00010100001100001000000001011010110010100001100010101010001000001000010000101000001;0.221553;13532;0.417269;1
2;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;00101000000101100000101010100001000000101010001100000001001011011000100100001001000;0.243246;14857;0.455968;3
3;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;11100000001000100000000000011010110010100010100000000101000101010000110001100001010;0.306346;18711;0.499249;1
4;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10000110000100000100010000000000110010001001000100000001111000100100111000110100010;0.35268;21541;0.536521;2
5;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;00011000010100001011000000000001101101000100101000001000000101011101000001001010000;0.385933;23572;0.569033;1
6;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;01101100000010000001001111000000110010000011001000010100100000010010011001000000001;0.40576;24783;0.596465;1
7;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10000100011000000001010000000000010111001101010100100100010000000101000000011110100;0.453584;27704;0.619317;1
8;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10001000000100000001100101001000010100001110000000000101100100000011010010000111100;0.477439;29161;0.639817;2
9;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10000010100011000110010100001000011000001000000100001000100000011010001111010001000;0.504568;30818;0.643944;1
10;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;01001000101100010101000110000000000011101110000010000000100000011000001110000000101;0.520138;31769;0.650279;1
11;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;00010010001000000110010100100010111000000010100000000001000110010100110010000101001;0.540211;32995;0.659589;2
12;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10011000000100000110000100101000000000010100011100000001100110010000000111001001001;0.526605;32164;0.663198;1
13;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;00000110101000000011010110101001011100000000000000000100011101010010100110000000000;0.53412;32623;0.665577;2
14;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10010010110000001100000110001101010000000010001000000000101000000100000110001100111;0.534137;32624;0.669681;1
15;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10110000000100110110010100111010100000000100000100000001100001000010000011000000101;0.533858;32607;0.670255;1
16;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10110010000000000011010100101100011100000001011000000001001001010010000110000000100;0.548332;33491;0.667819;2
17;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;11010100001000001110000000011010010001001101000100000011000000010011000111000000000;0.526654;32167;0.664;1
18;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10000000100101000100010101100101010000001100000100000100100000010000001101001000111;0.563984;34447;0.663914;1
19;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10110010101000010100001110001000001000010010000100011101100000000010000011000000100;0.527588;32224;0.662365;1
20;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;00000000100001010010001000101110001000100000101000100011100000100110000011100001001;0.526523;32159;0.664185;1
=============================================
geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;00010101001100101000000110001001100000001000000000001010010010001000000001111001011;0.157274;9606;0.366503;1
1;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10000000000011101010100000000001010000100000001010111111000000101001000100010001010;0.226137;13812;0.40895;1
2;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;11101000000100101000001000000000101100100000001010111111000000000001000100010110000;0.243672;14883;0.447912;1
3;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10001001000000000010000011011010000000000000100100101101110000110000100110100100010;0.325993;19911;0.475345;1
4;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;01010010110001101101100000001000000010001000011001100110000010010010010000000000010;0.344265;21027;0.492151;1
5;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;10010010100000101100010110000110000010111010011010000010010000010000010100000000000;0.359147;21936;0.521505;1
6;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;00001010001010000110000000010000010110001000100100001010000000001010001000111110011;0.347572;21229;0.544256;1
7;10010010101000000110010100101000011000000010001000000001100000010110000111000000101;0.794263;48512;00100100000111000100000010011000100110000100100000000010001001100001010000010101101;0.355725;21727;0.557859;1
