geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;00000000000000000100010000010000000000000010000000000000000000010101000100000000000;0.210918;13055;00000000000101000000000000000001000010000000000000000100000000001000010000000100000;3.23123e-05;2;0.0352582;1
1;00000000000000000100010000010000000000000010000000000000000000010101000100000000000;0.210918;13055;00000000000000000000000010000000100000000000001101000010000100000000000000010000000;0.0013248;82;0.0470698;11
2;00000000000000000100010000010000000000000010000000000000000000010101000100000000000;0.210918;13055;00000000000000000000000100000000000000000000000100010000000100000010000001000110000;0.00166408;103;0.0566111;8
3;00000000000000000100010000010000000000000010000000000000000000010101000100000000000;0.210918;13055;00101110000000000000000000000000000100000000000000000000010000000010000000001000000;0.000549308;34;0.0762804;8
4;00000000000001000011000000000000000000000000000000000000000000010101000100000001000;0.217074;13436;00000000000000000000010000000000000001000000000001010000001010000001000000100000000;0.00528306;327;0.0951249;9
5;00000000000001000011000000000000000000000000000000000000000000010101000100000000100;0.294672;18239;00000000001000000000000001100000000000100000000000000000000000000000000010001101000;0.00631705;391;0.111558;5
6;00000000000100000011000000000000000000000000000000000000000000010101000100000000100;0.308081;19069;00000000000001000000010000010001000000100001000000000000010000000000100000000000000;0.00478222;296;0.128911;7
7;00000000000000000000000000000000000100000001000001000000100000000110100000000000100;0.273216;16911;00100000000000001000000000000000000001000000100010000000000001000010000000100000000;0.00195489;121;0.149425;13
8;00000000000000000010000001000000000000010000000000000000100000010101000100000000000;0.283346;17538;00000000000000000000000000000000000000000000000000000011111101000000100000000000000;0.0431369;2670;0.169129;6
9;00000000000000000000100000110000001000000000000000000000100000000110000000000000100;0.314204;19448;00000000000000010000000000000000000000011000001000000000000100100000001000000000100;0.0134096;830;0.175724;6
10;00000000000000000010000000100000001000010000000000000000100000000110000000000000100;0.331734;20533;00000000100100000000000000011000000000000000000000100000000000000001000000000001100;0.0717655;4442;0.196252;8
11;00000000000000000010000000100000001000010000000000000000100000000110000000000000100;0.331734;20533;00000000000001000010000000000000000101000010000000010000100001000000000000000000000;0.0776948;4809;0.210677;13
12;00000000000000000010000000010000000100000010000000000000100000000110000000000000100;0.332202;20562;00000000011000000000000010000000001000000000000000000000000010000100010100000000000;0.0493085;3052;0.227127;10
13;00000000000000000010000000100000001000000010000000000000100000000110000000000000100;0.350507;21695;00000001000000000000000010010000001000010000000000000000000001000000001000000000100;0.0929785;5755;0.243128;8
14;00000000000000000011000000000000001000000010000000000000100000000110000000000000100;0.368861;22831;00000011001000000000100000010000000000000000000000100000100000000000000000000000100;0.08154;5047;0.254138;12
15;00000000000000000010000000100000001000000000000000000000100000010101000000000000100;0.37269;23068;00010010000000000000100000010000000000000000000000000000100000001010000000000000100;0.0816046;5051;0.266402;9
16;00000000000000000011000000000000001000000010000000000000100000000110000000000000100;0.368861;22831;00000000000000000100000000000000000101000000000001000000100000000010000000000000101;0.131592;8145;0.275409;13
17;00000000000000000011000000000000001000000010000000000000100000000110000000000000100;0.368861;22831;00100000000000000000100000100000001000000000000000000000100000000010000100000000100;0.126163;7809;0.283264;11
18;00000000000000000111000000000000000010000000000000000000100000010100000000000000100;0.377843;23387;00010010000000000000100000000000001000000000000001000000100000110000000000000000000;0.0808938;5007;0.295797;15
19;00000000000000000111000000000000000000000000000000000000100000010110000000000000100;0.397716;24617;00100000000000000000100000000000001000010000000000000000100000000010000100000000100;0.143676;8893;0.302848;9
20;00000000000000000111000000000000000000000000000000000000100000010110000000000000100;0.397716;24617;00000000000000000000100000000000000001000000000001000000100000000011000000000100100;0.168719;10443;0.319029;14
21;00000000000000000110000000000000000000000000000001000000100000010110000000000000100;0.378457;23425;00000000000000000000000000100000001000000000000001000000100000000100010000100000100;0.204795;12676;0.322105;16
22;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000111000000000000001000000010000000000000100000000000000000000100100;0.195732;12115;0.330741;15
23;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000001000010000000000000001000000010000000000000100000000110000000100000000;0.211565;13095;0.334415;19
24;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;01000000000000000011000000000000101000000000000000000000100000000010000000000000100;0.164647;10191;0.339365;26
25;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000110001000000000000100000000000000000000100000000001000100000000100;0.209012;12937;0.351561;42
26;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000110001000000000000100000000010000000000100000000010000000000000100;0.16615;10284;0.355665;43
27;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000110000000000000000000000000000000000001100000010110000000000000010;0.279226;17283;0.36601;48
28;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000010000000000000000010000000000000100000100000000100000000001000110;0.226945;14047;0.369856;50
29;00000000000000000110000000000000000000000000000000000000100000010111000000000000100;0.417523;25843;00001000000000000110000000000000010000000010000000000000100000000010000000000000100;0.168993;10460;0.364487;46
30;00000000000000000110000000000000000000000000000000000000100000010111000000000000100;0.417523;25843;00000000000000000011010000000000001000000010000000000000100000000010000000000000100;0.240613;14893;0.374799;50
31;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000110000000000000001000000000000000000000100000110010000000000000100;0.285366;17663;0.385555;62
32;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000110000000001000001000000000000000000000100000010010000000000000100;0.276755;17130;0.394413;78
33;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000100000000000000001000000000000000000000100000011110000000000000100;0.326532;20211;0.401458;85
34;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000001000110000000000000001000000000000000000000100000010110000000000000000;0.312137;19320;0.401197;90
35;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000110000100000000001000000000000000000000100000010110000000000000000;0.312104;19318;0.400872;91
36;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000110000000000000001100000000000000000000100000010010000000000000100;0.288775;17874;0.401205;92
37;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00100000000000000110000000000000001000000000000000000000100000010110000000000000000;0.312266;19328;0.403447;97
38;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000100000110000000000000001000000000000000000000100000010010000000000000100;0.286674;17744;0.401185;93
39;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000110000000000000001000000000000000100000100000010010000000000000100;0.2769;17139;0.398984;88
40;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000110000010000000001000000000000000000000100000010010000000000000100;0.270583;16748;0.400311;90
41;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000100000000110000000000000001000000000000000000000100000010010000000000000100;0.280018;17332;0.400979;93
42;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000110000000000000001000000000000000000010100000010010000000000000100;0.294979;18258;0.398192;87
43;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000100000000000000001000000000000000000100100000010110000000000000100;0.324496;20085;0.401136;91
44;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000100000000000000001000000000000000000000100010010110000000000000100;0.324108;20061;0.402693;93
45;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000001000100000000000000001000000000000000000000100000010110000000000000100;0.32385;20045;0.402816;94
46;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000110000000000000001000000000000000000000100010010010000000000000100;0.268887;16643;0.403553;98
47;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000001000110000000000000001000000000000000000000100000010010000000000000100;0.271552;16808;0.401534;95
48;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000110000010000000001000000000000000000000100000010010000000000000100;0.270583;16748;0.400927;94
49;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000100000000000000001000000010000000000000100000010110000000000000100;0.347664;21519;0.403941;96
50;00000000000000000110000000000000001000000000000000000000100000010110000000000000100;0.405729;25113;00000000000000000100000000000000001000000000000000000000100000010110000000100000100;0.325207;20129;0.404465;97
=============================================
geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;00000000000000000000100000100100000000000000000000000000100000000100000010000000101;0.279469;17298;00000000000010000000000000000000000000000000000001000101000010001000010000001000000;0.000759338;47;0.0345693;2
1;00001000000000000000001000000000000000000100000000000000100000000100000010000000101;0.234022;14485;00000000000010100000000000000000000000000000000010001100101001000000000000000000000;0.00284348;176;0.0504456;13
2;00000000000000000000000000100100000000000000100000000000100000000100000010000000101;0.258353;15991;00000001000000000000000010000000000000000000000001110101000000000000000000000000010;0.00386132;239;0.0780644;10
3;00000000000000000000000000100100000000000000100000000000100000000100000010000000101;0.258353;15991;00100000001000100000000000000000000000100000000010001000000100000000010000000000000;0.00227801;141;0.0869101;10
4;00000000000000000010001000000100000000000000000000000000100000000100000010000000101;0.282474;17484;00010000000000000000000000000000000000000000000000110111000000000000000000001010000;0.00605855;375;0.106397;7
5;00000000000000001000000000000100000000010010000000000000110000000100000000000000100;0.259371;16054;00010100000000001000000000000100000000000000010000000000000000001100000000100000000;0.0267869;1658;0.13209;7
6;00000000000000000100000000000100000000010010000000000000110000000100000000000000100;0.270131;16720;00000000000000000000000000000000110000001000000000000010000000000000100000010000110;0.0220693;1366;0.151444;7
7;00000000000000000000000000000000001100011010001000000000000000000100000000000000100;0.278306;17226;00000000100000000000000000000101000000010000000001000000100000001000000010000000000;0.0359312;2224;0.175108;4
8;00000000000000000010000000100100000000000000000000000000100000000110000000000000101;0.315125;19505;00000000000000000010000000000000110000001000101100000000000000000000000000001000000;0.0380154;2353;0.191789;5
9;00000000000000000010000000100100000000000000000000000000100000000110000000000000101;0.315125;19505;00000000000000000000000000010110100100000100000000010000000000000000000000000000100;0.0905713;5606;0.214683;7
10;00000000000000000010000000100100000000000000000000000000100000010100000000000000101;0.326919;20235;00000000000100000001000000000101000000000000000001000000100000000000000010000000001;0.0539938;3342;0.232969;3
11;00000000000000000110000000000000001000000000000000000000100000000110000000000000101;0.357503;22128;00000001010000000001000000000100000000000000000000000000100000000000000000000001101;0.0829941;5137;0.245605;6
12;00000000000000000110000000000000001000000000000000000000100000000110000000000000101;0.357503;22128;00000001000000100010000000100000000000000000000000000000100000000000100000100000100;0.0768063;4754;0.260565;6
13;00000000000000000010000000000000001000000010000000000000100000000110000000000000101;0.343189;21242;00010000000000000010000000000010001000000010000000000000100000000100001000000000000;0.164776;10199;0.271952;11
14;00000000000000000110000000000000011000000000000000000000100000000101000000000000100;0.357212;22110;00000000000000000010000000010000000000000100100100000000100000000000001000000000100;0.0979385;6062;0.269527;10
