geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;00000000000000000010000000101000001000000000000000000000100000010100000000000000100;0.138765;8589;00010000001000000000000001000000000000000000000000100100100001000000000000010000000;0;0;0.00565448;1
1;00000000000000000010000000101000001000000000000000000000100000010100000000000000100;0.138765;8589;00000000000001100000000000100000000000000000000100000010111000000000000000000000000;0;0;0.0095402;9
2;00000000000000000000000000000000000000000000000000110110100000010100000000000000100;0.125469;7766;00000100000000000000000000000000000000000000000101001010000110100000000000000000000;0;0;0.0132585;9
3;00000000000000000000000001000000000000000000000000010110100000010100000000000000100;0.12836;7945;00000001000000000000000001000000000000000000000010110000110000000000000000010000000;0;0;0.0183695;4
4;00000000000000000000000001000000000000000000000000010110100000010100000000000000100;0.12836;7945;00000000001000000000000001000000000000100000000000000000000100000001000000100100010;3.23123e-05;2;0.0239888;8
5;00000001000000000000000000000000000000000000000000110010100000010100000000000000100;0.124208;7688;00000000000000100000000000000000000000000000000000010001001100000001000000000001010;0.000161561;10;0.027911;4
6;00000000000100000000000000010100000000000000000000000100100000010100000000000000100;0.130784;8095;00000001000000000000000000000001000000001000000000000010100000000000000100011000000;0.000355435;22;0.0420095;5
7;00000000000000000010000000000000001000000000000000000000100000000111000000000000110;0.136083;8423;00000000000100100000000100000001001000100000000000000000000000000000000001010000000;0.000177717;11;0.0546473;3
8;10000000000000000000000000000000001001000000000000000100100000010100000000000000100;0.133337;8253;00000000000010000000000000000000000000000000000000110000000000100100000000010100100;0.0014379;89;0.0674538;9
9;00000000000000000001000000000000000000010100000000000001000000010101000000000000100;0.147732;9144;00000000100000000000000000000000000000100000000000000000100100001001000000010000001;0.00116324;72;0.0753155;13
10;00000000100000000000000000010100000000000000000000000000100000010110000000000000100;0.150834;9336;00000000000010010000000100000000000000000000000000010000001000001100000000000000100;0.00100168;62;0.0859174;9
11;00000000000000000010000000000000001100000000000000000010100000010100000000000000100;0.168912;10455;00000000000100000000000000010000000000000000000001000010010000010100000000010000000;0.0154776;958;0.0933939;5
12;10000000000000000000000000000000001001000000000000000010100000010100000000000000100;0.151771;9394;00000000000000000000000001000010000000000000000000110010100000010000000000000000100;0.0129088;799;0.0998048;4
13;00000000000000000000010000000000001010000000000000000010100000010100000000000000100;0.160657;9944;10000000000000000000000000000000000000010000000000110010100000010000000000000000100;0.0290972;1801;0.111385;11
14;00000000000000000000010000000000001010000000000000000000100000010110000000000000100;0.170706;10566;00000000010000000000000001000000000000000000000000110010100000010000000000000000100;0.012311;762;0.117642;13
15;00000000000000000010000000000000001010000000000000000000100000010110000000000000100;0.17922;11093;00100000000000000000000001000000000010000000000000000010100001000100000000000000100;0.0559487;3463;0.125356;6
16;00000000000000000000000000000000001001000000000000000000100000010111000000000000100;0.195295;12088;00000000000100000000000100000000000100000000000000000010110000010000000000000000100;0.0362867;2246;0.131157;12
17;00000000000000000010000000000000001000000000000000000000100000010111000000000000100;0.194891;12063;00000000100000000000000000000000000000001101000000000000100000010100000000000100000;0.0591476;3661;0.137761;10
18;00000000000000000010000000000000001000000000000000000000100000010111000000000000100;0.194891;12063;00000000000000000000010010000000001000000000000000000001100000000100000000100000100;0.0674195;4173;0.144502;18
19;00000000000000000001000000000000001000000000000000000000100000010111000000000000100;0.210434;13025;00000000000000010000000000000100000010000000100000000010100000000100000000000000100;0.0755461;4676;0.149614;27
20;00000000000000000001000000000000001000000000000000000000100000010111000000000000100;0.210434;13025;00000001000100000000000000000000001001000000000000000010100000010000000000000000100;0.0569504;3525;0.153545;20
21;00000000000000000000000000000000001010000000001000000000100000010101000000000000100;0.201661;12482;00000000000000000000000001000000000010000000001000000010100000010000000001000000100;0.038904;2408;0.15444;23
22;00000000000000000000000000000000001010000000001000000000100000010101000000000000100;0.201661;12482;00000000000000000001000001000010000000000000001000000000100000010110000000000000000;0.0709416;4391;0.160588;29
23;00000000000000000000000000000000000001000010000000000000100000010111000000000000100;0.204876;12681;00000000000000000000000000010100010000000000001000100000100000000100000000000000100;0.090022;5572;0.166182;29
24;00000000000000000000000000000000000001000010000000000000100000010111000000000000100;0.204876;12681;00000000000000000000000000000010001000000000001000000000000000011100000000000000110;0.0733004;4537;0.168598;31
25;00000000000000000000000000000000001010000000001000000000100000010101000000000000100;0.201661;12482;00000000000000000001000000000000000011000000001000000000100000010100100000000000000;0.0816208;5052;0.170361;32
26;00000000000000000000000000000000001010000000001000000000100000010101000000000000100;0.201661;12482;00000000000000100000000000000000010011000000000000000010000000000110000000000000100;0.0778402;4818;0.177497;41
27;00000000000000000000000000000000001000000000001000000000100000010111000000000000100;0.214925;13303;00000000000000000001000000000000001010000000000000000001110000010100000000000000000;0.105661;6540;0.17979;46
28;00000000000000000000000000000000001000000000001000000000100000010111000000000000100;0.214925;13303;00000000000000000000000000000000001010000000001000000000100001010010000000000000100;0.111138;6879;0.187059;52
29;00000000000000000000000000000000001000000000001000000000100000010111000000000000100;0.214925;13303;00000000010000000000000000000000001010000000001000000000100000000110000000000000100;0.128005;7923;0.186898;43
30;00000000000000000000000000000000001000000000001000000000100000010111000000000000100;0.214925;13303;00000000000000000000000000000000001010000000000000000000100000000110000010000001100;0.109296;6765;0.192183;65
31;00000000000000000000000000000000001000000000001000000000100000010111000000000000100;0.214925;13303;00000000000000000000000000000000001001000001001000000000100000010001000000000000100;0.118198;7316;0.196111;72
32;00000000000000000000000000000000001000000010000000000000100000010111000000000000100;0.210967;13058;00000000000000000000000000000000001010000000001000000000000000010110000000000010100;0.142222;8803;0.196529;74
33;00000000000000000000000000000000000010000000001000000000100000010111000000000000100;0.2152;13320;00000000000000000000001000000010000011000000001000000000100000000100000000000000100;0.0900866;5576;0.196954;81
34;00000000000000000000000000000000001000000010000000000000100000010111000000000000100;0.210967;13058;00000000000000000000000000100000000011000000001000000000100000010001000000000000100;0.123029;7615;0.194427;75
35;00000000000000000000000000000000000010000000001000000000100000010111000000000000100;0.2152;13320;00000100000000000000000000000000000011000000001000000000100000000101000000000000100;0.13555;8390;0.194305;70
36;00000000000000000000000000000000000010000000001000000000100000010111000000000000100;0.2152;13320;00000000000000000000000000000000000011000000001000000001100000000011000000000000100;0.0851428;5270;0.196385;78
37;00000000000000000000000000000000000010000000001000000000100000010111000000000000100;0.2152;13320;00000000000000000000000000000000000011000000001000000000100010010001000000000000100;0.109991;6808;0.196632;78
38;00000000000000000000000000000000001000000000001000000000100000010111000000000000100;0.214925;13303;00000000000000000000000000000000001000000010000000001000100000010111000000000000000;0.147942;9157;0.196454;78
39;00000000000000000000000000000000000010000000001000000000100000010111000000000000100;0.2152;13320;01000000000000000000000000000000000011000000001000000000100000010001000000000000100;0.110249;6824;0.194953;74
40;00000000000000000000000000000000000010000000001000000000100000010111000000000000100;0.2152;13320;00000000000000000000000000000000000011000000001000000000100100000101000000000000100;0.135501;8387;0.193018;62
41;00000000000000000000000000000000000010000000001000000000100000010111000000000000100;0.2152;13320;00000000000000000000000000000000000010000000001001000000100000011100000000000000100;0.126099;7805;0.195081;70
42;00000000000000000000000000000000000010000000001000000000100000010111000000000000100;0.2152;13320;00000000000000000000000000000000000011000000101000000000100000000101000000000000100;0.135501;8387;0.192662;63
43;00000000000000000000000000000000000010000000001000000000100000010111000000000000100;0.2152;13320;00000000000000000000000000000000000001000000001000000000100000011111000000000000000;0.128199;7935;0.196665;62
44;00000000000000000000000000000000000010000000001000000000100000010111000000000000100;0.2152;13320;00000000000000000000000000000000000001000000001000010000100000010111000000000000000;0.139153;8613;0.198518;67
45;00000000000000000000000000000000000010000000001000000000100000010111000000000000100;0.2152;13320;00000000000000000000000000001000000011000000001000000000100000010001000000000000100;0.115371;7141;0.200893;73
46;00000000000000000000000000000000000010000000001000000000100000010111000000000000100;0.2152;13320;00000000000000000010000000000000000010000000001000000000100000010111000000000000000;0.142449;8817;0.207651;85
47;00000000000000000000000000000000000010000000001000000000100000010111000000000000100;0.2152;13320;00000000000000000000000000000000001000000010001000000000100000010011000000000000100;0.137327;8500;0.207369;82
48;00000000000000000000000000000000000010000000001000000000100000010111000000000000100;0.2152;13320;00000000000000000000000000000000000010000000001000010000100000010011000000000000100;0.117439;7269;0.210333;88
49;00000000000000000000000000000000000010000000001000000000100000010111000000000000100;0.2152;13320;00000000000000000000000000000000000010000000001000000000100100010011000000000000100;0.113675;7036;0.210552;87
50;00000000000000000000000000000000000010000000001000000000100000010111000000000000100;0.2152;13320;00000000000000000001000000000000000010000000001000000000100000010111000000000000000;0.152918;9465;0.213895;95
=============================================
geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;00000000000000000010000000101000001000000000000000000000100000010100000000000000100;0.138765;8589;00000000000000000000000000000000000000000000000011011010010011000000000000000000000;0;0;0.00762359;1
1;00000000000000000000000000000001001000000000000000000000100100010100000001000000100;0.102495;6344;00010100000000000000000000000000000000000000000010010010000101100000000000000000000;0;0;0.00971517;6
2;00000000000000000000000000000000001000000000000000000000100100010100000001000100100;0.102915;6370;10000000000000000000000000000000000000000000011000000001000011000000000000001000100;0;0;0.0155407;9
3;00010000000000000000000000000000001000000000000000000000100100010100000000000100100;0.101477;6281;00000000000010000100000010000000000000000000000000010000000101100000000000100000000;0;0;0.0250974;7
4;00000000000000000101000010000000000000000010000000000000000100010100000000000000100;0.105548;6533;00000000000100000000000001001000100000110000010100000000000000000000000000000000000;0;0;0.0327351;2
5;00000000000000000011000000000000001101000000000000000000000000000101000000100000000;0.140898;8721;00101000000000000000010000100000000100000000100000000000000001000001000000000000000;0;0;0.04239;3
6;00000000000000000011000000000000001101000000000000000000000000000101000000000010000;0.13778;8528;00000000000100000000000001000001000000010000100000100000000000000000001000010000000;1.61561e-05;1;0.0537403;7
7;00000000000000000011000000000000001101000000000000000000000000010100000000000000100;0.182677;11307;00010000000000000010000000000000000000000000100000100000010001010000000000010000000;0.00405519;251;0.0648092;3
8;00000000000000000011000000000000001101000000000000000000000000010100000000000000100;0.182677;11307;00000100000000000100000010000000100000000000000001001000000000000110000000000000000;0.000226186;14;0.0709322;6
9;00000000000000000011000000000000001101000000000000000000000000010100000000000000100;0.182677;11307;00000000000000000000000000100000000000000000000001000011000100010000000010000000100;0.00857891;531;0.0804655;5
10;00000000000000000011000000000000001101000000000000000000000000010100000000000000100;0.182677;11307;00000000100010100010000000000000000000000000000000000010100000010000000000000100000;0.0104045;644;0.0876032;4
11;00000000000000000001000000000000000110001000000000000000000000010110000000000000100;0.173097;10714;00000010000000000101000010000000000000000000000000010000000100010000000000000000100;0.027934;1729;0.0979181;9
12;00000000000000000001000000000000001101000010000000000000000000010100000000000000100;0.177717;11000;00010000000000001101000010000000000000000000000000000000000000000100000000000100100;0.0215684;1335;0.107492;8
