geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;00000000001000000100000000100000010000000000001000000000000000010100000010000000000;0.505655;31298;00000000000001000000001000000000000000000000100000000100000110000000010000000010000;0.0143628;889;0.210652;1
1;10000000001010000000010000001000000000000000000000000000100000000100000000000000100;0.515558;31911;00001000000110000000000000000010000000000000000010000000000000001000010000000001000;0.0309552;1916;0.258652;4
2;00000000000010000000101000010000000100000000000000000000000000000100000010000000100;0.519904;32180;00110010000000001000000010000000000000000000000000010000000000001000000000000010000;0.0563849;3490;0.306897;3
3;00000000001000000010000000100000000100000000001000000000000000010100000010000000000;0.53829;33318;00001110000000000000001001000000000000000000000000000000000000000000101000001000000;0.0877278;5430;0.344297;2
4;00000000001000000000010001100000000000000010000000000000000000010100000010000000000;0.533605;33028;00000000000000001000000010000000000000000000101010000001000000001000010000000000000;0.0317306;1964;0.367723;6
5;00000000000000000001100000110000001000000000000000000000000000010110000000000000000;0.576176;35663;00000011000000000000000001000000000000000000000100001100000000100010000000000000000;0.0959674;5940;0.393615;9
6;00010000000000000011000001100000000000000000000000000000000000000101000000000000100;0.592736;36688;00000010010000001010000000000000000000000000000000000000010001000001001000000000000;0.215927;13365;0.405365;8
7;00000000000000000110000000000000000001000000000000000000000000000101000001000000101;0.594449;36794;00000100000000000000100010100000000000000000000000000000000000101000000000010001000;0.165439;10240;0.430972;11
8;00000000000000000010000000001100000000000010000000000000000000010100000110000000000;0.577307;35733;00000000000010000010010000001000000100000000000000000000000010100000000000001000000;0.252116;15605;0.447197;9
9;00000000000000000001000100100000000100000000000000000000000000000101000010000000100;0.587647;36373;00000000000000000000000000001000000001000000001010000100000010000000100010000000000;0.120638;7467;0.460303;10
10;00000000000000000100000000101000011000000010000000000000000000010100000000000000000;0.614224;38018;00000000000000000000010010000000000000000000000000000000000000000001101000110010000;0.194956;12067;0.474042;8
11;00000000000000000100000000101000011000000010000000000000000000000100000000000000100;0.649994;40232;00000000000100000001010000001000000000000000000000001000000000000000000101000001000;0.301215;18644;0.481186;12
12;00000000000000000100000000101000011000000010000000000000000000010100000000000000000;0.614224;38018;00000010000000010010000000000000000000000010000000000000000000101001000010000000000;0.256349;15867;0.490082;8
13;00000000000000000010000000101000001000000010000000000000000000000100000100000000100;0.66064;40891;00000000010000000000010000100000000100000000001010000000000100000000000001000000000;0.225701;13970;0.502888;12
14;00000000000000000010000001100000001000000000000000000000000000000100000010000000101;0.650818;40283;00000000010000000000000001100000000000000000000000000000000100000100100010000001000;0.320101;19813;0.5131;21
15;00000000000000000010010000001000001000000000000000000000000000000100000011000000100;0.626987;38808;00000001000001000000000000001000000001001000000000000000000000000101000000000000010;0.332348;20571;0.520444;10
16;00000000000000000010000100100000001000000000000000000000000000000110000000000000101;0.639331;39572;00000000000010000000000000110010000000000000010000000000000000001100000100000000000;0.279986;17330;0.517649;14
17;00000000000000000010100000000000001000000010000000000000000000000100000010000000101;0.64366;39840;00000000010000000000000001100000000000000000000000000001001000001100000100000000000;0.294946;18256;0.53124;22
18;00000000000000000011000000111000000000000000000000000000000000010100000000000000100;0.641576;39711;00000000000000000010100000000000100000000010000000000010000000000000000100101000000;0.282021;17456;0.533839;14
19;00000000000000000010000100100000000000000010000000000000000000000100000110000000100;0.636665;39407;00000000000000000000110000110000000000000000000000000100000100000000000001000000001;0.308162;19074;0.537245;17
20;00000000000000000010000000101000001000000010000000000000000000010100000000000000100;0.653338;40439;00000000000100000010010000100000000000100000000000000000000000110000000000000000010;0.356113;22042;0.546044;20
21;00000000000000000010000000101000001000000010000000000000000000010100000000000000100;0.653338;40439;00000100100000000010000000100000000000000000000010000000000100000100000000001000000;0.305852;18931;0.550688;24
22;00000000000000000010000000101000001000000010000000000000000000010100000000000000100;0.653338;40439;00000000000000000110000001000100000100000000010000000100000000000000000000000000100;0.376696;23316;0.556015;30
23;00000000000000000010000000101000001000000010000000000000000000010100000000000000100;0.653338;40439;00000000100000000011000100000000000100000000000001000000000000000000000000000001100;0.37004;22904;0.559915;29
24;00000000000000000010000000101000001000000010000000000000000000010100000000000000100;0.653338;40439;00000000000000010000000000100000000000000010000000001000000000010000000100001000100;0.351202;21738;0.565634;31
25;00000000000000000010000000101000001000000010000000000000000000010100000000000000100;0.653338;40439;00000000000000000010000001110010000000000000000000000000000100100000000000000000100;0.385291;23848;0.572986;35
26;00000000000000000010000000101000001000000010000000000000000000010100000000000000100;0.653338;40439;00000000000000000000000100100000101000000000100000000000000000010000000000000010100;0.357212;22110;0.5737;34
27;00000000000000000010000000101000001000000000000000000000000000000100000100000000101;0.656181;40615;00000000000000000010000001100000000000000010000000000000000100000000000000100000110;0.405648;25108;0.574162;28
28;00000000000000000010000000101000001000000000000000000000000000010100000100000000100;0.666457;41251;00000100000000000010000000100000000000000010100000000010000000000000000100000000100;0.385889;23885;0.575785;38
29;00000000000000000010000000101000001000000000000000000000000000010100000100000000100;0.666457;41251;00000000000000000000000000100000010000000010000010000000000000010000100000000001100;0.365258;22608;0.576485;41
30;00000000000000000010000000101000001000000000000000000000000000010100000100000000100;0.666457;41251;00010000000000000010000000100000000000100000000000000000000001000000000000100000101;0.355952;22032;0.574918;41
31;00000000000000000010000000101000001000000010000000000000000000000100000100000000100;0.66064;40891;00000000100000000000000000101000001000000000000000110000000000000100000010000000000;0.426183;26379;0.579315;43
32;00000000000000000010000000101000001000000000000000000000000000010100000100000000100;0.666457;41251;00000000000000000010000100100100000010000000000000000010000001000000000100000000000;0.350071;21668;0.578681;51
33;00000000000000000010000000101000011000000000000000000000000000010100000000000000100;0.666683;41265;00001000000000000010000000001100001000000000000000000000000000000000000000000010101;0.409413;25341;0.576333;37
34;00000000000000000010000000101000011000000000000000000000000000010100000000000000100;0.666683;41265;00100000000000000000000000100000010000000000000000000000000000000110001000000010100;0.406133;25138;0.575838;44
35;00000000000000000010000000101000011000000000000000000000000000010100000000000000100;0.666683;41265;00000000000000000000000000100100100000000000000000000000100101000100000000000000100;0.378457;23425;0.582107;54
36;00000000000000000010000000101000011000000000000000000000000000010100000000000000100;0.666683;41265;10000000000000000000000000100000001000000000000000000001000100000100000000000000110;0.398927;24692;0.58829;67
37;00000000000000000010000000101000011000000000000000000000000000010100000000000000100;0.666683;41265;00000000000000000000001101100000001000000000000001000000000000010000000010000000000;0.379168;23469;0.588996;66
38;00000000000000000010000000101000001000000000000000000000000000010100000100000000100;0.666457;41251;00000000000000000010000100001000000000000010000000010000000000000000010100010000000;0.287288;17782;0.590467;74
39;00000000000000000010000000101000001000000000000000000000000000010100000100000000100;0.666457;41251;00000000010000000000000010100010000000000000000000010000000000000100000000100000100;0.372027;23027;0.591457;74
40;00000000000000000010000000101000011000000000000000000000000000010100000000000000100;0.666683;41265;00000000000000000000000101101010001000000000000000000000000000000100000000001000000;0.381753;23629;0.596426;76
41;00000000000000000010000000101000011000000000000000000000000000010100000000000000100;0.666683;41265;10000000000000000000010000101000001000100000000000000000000000000000000100000000100;0.461936;28592;0.604678;113
42;00000000000000000010000000101000011000000000000000000000000000010100000000000000100;0.666683;41265;00001000000000100110000000100000000000000100000000000000000000000100000100000000000;0.393563;24360;0.605043;108
43;00000000000000000010000000101000011000000000000000000000000000010100000000000000100;0.666683;41265;00000000000000000010000000101000001000001000000000000010000000000000000110000000000;0.452711;28021;0.605442;114
44;00000000000000000010000000101000011000000000000000000000000000010100000000000000100;0.666683;41265;00000000000000010010000000001000001100000000100000000000000000000001000000000000100;0.429882;26608;0.607722;108
45;00000000000000000010000000101000011000000000000000000000000000010100000000000000100;0.666683;41265;00000100000000000010000000101000010000000010000000000000000000000000000000001010000;0.349586;21638;0.607201;120
46;00000000000000000010000000101000011000000000000000000000000000010100000000000000100;0.666683;41265;00000000000001010010000000100000001000000000000000000000000000000000001100000000100;0.395874;24503;0.610732;141
47;00000000000000000010000000101000011000000000000000000000000000010100000000000000100;0.666683;41265;00000000000000000000000000001000011000000100100100000000000000000100000000000000100;0.459868;28464;0.615564;155
48;00000000000000000010000000101000011000000000000000000000000000010100000000000000100;0.666683;41265;00000000000000000000000000101000011000000000000000001000000000000000000000000010101;0.432306;26758;0.61546;152
49;00000000000000000010000000101000011000000000000000000000000000010100000000000000100;0.666683;41265;00000000000000000000000000100000001000000000000000000000001000010000000100000010101;0.4462;27618;0.619874;178
