geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;00010000010001000010000001100101001011;0.152252;1771;10000011100100001000000110100000010100;0.000257909;3;0.0468191;1
1;00000000010100001001100100000000101111;0.139013;1617;00101000011101100001000000010000001100;0;0;0.027782;1
2;00001100011101110000001000100000001000;0.163257;1899;00011100101101000000001000100000001100;0;0;0.0307651;1
3;00011100000100101010000000100000001011;0.177613;2066;00010000110011000000001011100000001100;0;0;0.0603808;2
4;00001100011100100000000010100000001011;0.184577;2147;00010100001101000001101000100100001000;0;0;0.0446776;1
5;00011100011000000000010000100000001111;0.178387;2075;00010100001000100000011000110010001100;0;0;0.0521148;2
6;00011100011000000000010000100000001111;0.178387;2075;00011000101101001000001000000000001110;0;0;0.0533047;2
7;00011100011000000000010000100000001111;0.178387;2075;00000001100001010000011000010000001111;0;0;0.0619154;1
8;00011100001001000000000000011000001111;0.19369;2253;00000100100001110000000000100100011011;0;0;0.0554969;1
9;00011100000101100010000000100000001110;0.185953;2163;00010100000101000000011100110000001001;0;0;0.0797911;2
10;00011100101000100000011000000000001011;0.173057;2013;00011100100101010000010000000001001010;0;0;0.076428;3
11;00011100000100100000000000110000001111;0.197129;2293;00000100101001010000000000110010000111;0;0;0.0748882;2
12;00001100101101000000000000100000001111;0.200653;2334;01010000101001110000000000000000001111;0;0;0.0804109;3
13;00010100001100110000010000000000001111;0.182772;2126;00011000101000100010001000100000001011;0;0;0.0798805;2
14;00001100001100110000010000000000001111;0.196527;2286;00010100001101110000011000000000001010;0;0;0.0836236;4
15;00111000001101000000000000100000001111;0.185093;2153;00001000100100110000000001100010001011;0;0;0.0960738;7
16;00011100100101100000000000100000001011;0.194034;2257;00001000001101010000001000100000001111;0;0;0.0960497;5
17;00011100000101100000000000100000001111;0.204694;2381;00010000000101110000011000000000011011;0;0;0.0964082;5
18;00011100100101100000000000000000001111;0.19945;2320;00011000101101000000010000000000001111;0;0;0.103943;5
19;00001100001101000000001000100000001111;0.198762;2312;00011100000101110000010000000000001011;0;0;0.101533;5
20;00001100101101000000000000100000001111;0.200653;2334;00010100100101000000001001000000001111;0;0;0.115968;8
21;00001100101101000000000000100000001111;0.200653;2334;00011100001000100001010000100000001110;0;0;0.131247;10
22;00001100001101000000001000010000001111;0.203318;2365;00011100100101010000000100100000001001;0;0;0.132607;11
23;00011100001101000000000000010000001111;0.205554;2391;10010100101101000000001000000000000111;0;0;0.114902;7
24;00001100001101100000000000101000001011;0.199966;2326;00001100101101000000011000000000001011;0;0;0.118563;5
25;00011100000101100000000000100000001111;0.204694;2381;00010100100101110000001000100000001001;0;0;0.120173;6
26;00001100101101000000000000010000001111;0.205898;2395;10001100001101000001000000100000001011;0;0;0.12044;5
27;00011100001101100001000000000000001011;0.205382;2389;00001100100111000000000000110000001011;0;0;0.11137;4
28;00001100001101100000000000100000011011;0.213979;2489;00011100101101000000000000100000001011;0;0;0.121697;6
29;00001100001101100000010000000000001111;0.205726;2393;00011100001101100000000000100000001011;0;0;0.122748;13
30;00011100001101100000000000100000001011;0.209078;2432;00011000000100100000110000010000001111;0;0;0.124418;10
31;00011100001101100000000000100000001011;0.209078;2432;00011100001101010000000000000000001111;0;0;0.132153;10
32;00001100011101000000000000010000001111;0.208219;2422;00011100001101000000001000010000001011;0;0;0.119347;6
33;00001100001101000000000000110000001111;0.20968;2439;00011100011101000000000000010000001110;0;0;0.120052;3
34;00001100001101100000000000100000001111;0.215612;2508;00000100100101100000010000100000001111;0;0;0.135218;8
35;00001100001101100000000000010000001111;0.220426;2564;00001100100101100000000000101000001011;0;0;0.141204;17
36;00001100001101100000000000010000001111;0.220426;2564;00011101001000110000000000010000001011;0;0;0.136876;14
37;00001100001101100000000000010000001111;0.220426;2564;00001100001000010000010010100000001111;0;0;0.128128;17
38;00001100001101100000000000010000001111;0.220426;2564;00010100100101100000000000010000001111;0;0;0.147006;28
39;00001100001101100000000000010000001111;0.220426;2564;00011100101101100000000000000000001011;0;0;0.1752;32
40;00001100001101100000000000010000001111;0.220426;2564;00001100001001100000010000100000001111;0;0;0.181357;39
41;00001100001101100000000000010000001111;0.220426;2564;00001100001101000000010010010000001101;0;0;0.175469;43
42;00001100001101100000000000010000001111;0.220426;2564;00001100001101100000000000100000001111;0;0;0.176033;43
43;00001100001101100000000000010000001111;0.220426;2564;00011100101100100000000000100000001101;0;0;0.177306;47
44;00001100001101100000000000010000001111;0.220426;2564;00001100001101100000000000011000001011;0;0;0.16394;49
45;00001100001101100000000000010000001111;0.220426;2564;00011100000101100000000000010000001111;0;0;0.182853;59
46;00001100001101100000000000010000001111;0.220426;2564;10001100001101100010000000000000000111;0;0;0.194999;68
47;00001100001101100000000000010000001111;0.220426;2564;00001100001101100000000100000000001111;0;0;0.194891;74
48;00001100001101100000000000010000001111;0.220426;2564;00001100001001100000100000010000001111;0;0;0.212805;92
49;00001100001101100000000000010000001111;0.220426;2564;00001100001101000000000000010010001111;0;0;0.210611;93
50;00001100001101100000000000010000001111;0.220426;2564;00001100001001100000000000010010001111;0.183545;2135;0.219116;96
=============================================
geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;00001010000001100000100100100000011011;0.161881;1883;00000000011000001010011100000010110001;0.000171939;2;0.0391334;1
1;00000000000001100000100100100011011011;0.167383;1947;00011000000101000100010001101000100100;0;0;0.0281981;1
2;01000000010000100001000001000011011101;0.149673;1741;10001100100000010000011000000110001100;0;0;0.0306731;1
3;00011100000001110000100000001010000011;0.141248;1643;00001000000001110000011101010000001001;0;0;0.0397739;1
4;00011100000110000000001000100001001011;0.174003;2024;00011100000001110000100000001010000011;0;0;0.0523822;2
5;00000000000101110000001000110000011011;0.167039;1943;00011010100000100000000110100000000111;0;0;0.060852;1
6;00001000000001110000011000010000001111;0.166351;1935;00011100100101110000001000000000001001;0;0;0.0485548;1
7;10001000001100110001010000000000001011;0.167813;1952;00100100000101110000010000110000000011;0;0;0.0629247;2
8;00001000001100110011010000000000001011;0.168415;1959;01011000001001011001000001000000000110;0;0;0.0696063;3
9;00001100011000100000000000010001001111;0.173315;2016;00001100000100100001011001000000001110;0;0;0.0815277;4
10;00101100001101010000000000110000001001;0.167469;1948;00010010000000010001011000000001101011;0;0;0.0725086;3
11;00101100001100010000000000010000001111;0.18879;2196;00101100000010000001000000110000001111;0;0;0.0814598;2
12;00011100000101010000000000010000001111;0.192658;2241;00011000100100010000010000100000001111;0;0;0.081336;1
13;00011100000101010000000000010000001111;0.192658;2241;00011000000101110000010000010000001101;0;0;0.0938755;2
14;00011100000101100000000010100000001011;0.19283;2243;00001100000101000000011000010000001111;0;0;0.104932;4
15;00011100000101100000000000010000001111;0.206069;2397;00011100101001100010000000000000001110;0;0;0.103601;3
16;00001100001101100000000000010000001111;0.220426;2564;00011100010100100000011000000000001110;0;0;0.10352;3
17;00001100001101100000000000010000001111;0.220426;2564;00010100001101010000000000111000000110;0;0;0.102955;3
18;00001100001100100000001000010000001111;0.200224;2329;00001000101100010000011000000000001111;0;0;0.111884;2
