geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;01010000000000000000000000000000000110;0.019945;232;01000000000001000010000000010000000000;0;0;0.00027016;1
1;01010000000000000000000000000000000110;0.019945;232;00101010000000000100000000000000000000;0;0;0.000252321;2
2;01010000000000000000000000000000010100;0.0175378;204;00000000100000000100000010000001000000;0;0;0.000280046;3
3;00000000000000100000000001010000000010;0.0900103;1047;00010100000000000000000100000100000000;0;0;0.000622206;6
4;00000000000000100000000001010000000010;0.0900103;1047;00000000010000000000000001000000110000;0;0;0.000758038;6
5;00000000000000000000100000100000001010;0.0490887;571;10000000000100100010000000000000000000;0;0;0.000706456;3
6;00000000000000100010000000000000001010;0.0515818;600;10000001000000000000000100000000001000;0;0;0.000575567;9
7;00000000000001000000000001010000000001;0.08511;990;00000000010010000000000000100000000001;0;0;0.000911279;8
8;00000000000001000000000000000000001011;0.0944807;1099;00000000010010000000000000100000000001;0;0;0.00119648;5
9;00000000000001000000000000100000001001;0.0893226;1039;00000000000000000010000001000100100000;0;0;0.00123453;5
10;00000000000000100000000001000000001010;0.0906981;1055;00000000100000011000000000000000010000;0;0;0.00180687;10
11;00000000000001100010000000000000000010;0.0491747;572;01000000000000000010000000000000001001;0;0;0.00148771;10
12;00000000000001000000000000100000000011;0.0894085;1040;00000000001000000000000000000010001001;0;0;0.00176324;5
13;00000000000000100000000000100000001010;0.0940509;1094;00000110000001000000000000010000000000;0;0;0.00230033;9
14;00000000000000100000000001010000001000;0.09663;1124;10000000001000001000010000000000000000;0;0;0.00308073;14
15;00000000000000100000000000000000001011;0.0989512;1151;00000000000000100001000000000010000001;0;0;0.00388949;12
16;00000000000000100000000001010000001000;0.09663;1124;00000000000000000110000000100000100000;0;0;0.00325395;6
17;00000000000000100000000000000000001011;0.0989512;1151;00001000000101000000000000100000000000;0;0;0.00415234;10
18;00000000000000100000000000000000001011;0.0989512;1151;00000000001000000000000100010000001000;0;0;0.0055343;16
19;00000000000000100000000000000000001011;0.0989512;1151;00000000010001000000000010000010000000;0;0;0.00708477;15
20;00000000000000100000000000000000001011;0.0989512;1151;00100000000000100000000000000001000100;0;0;0.0086477;21
21;00000000000001100000000000100000001000;0.102476;1192;00000000000000000000000000101000101000;0;0;0.00954329;27
22;00000000000001000000000000110000001000;0.102046;1187;01100000000000100000000001000000000000;0;0;0.0128069;51
23;00000000000001100000000000010000001000;0.104539;1216;00000000000100100000000000000100000001;0;0;0.0183906;69
24;00000000000001000000000000110000001000;0.102046;1187;00001000000000000000001000010000000001;0;0;0.0224482;77
25;00000000000001100000000000010000001000;0.104539;1216;00010000000010000000000000000000001001;0;0;0.0276072;102
26;00000000000001100000000000010000001000;0.104539;1216;00000000000110100000000000000000000001;0;0;0.0338276;118
27;00000000000001100000000000010000001000;0.104539;1216;00000001000001000000000001000000000010;0;0;0.03733;138
28;00000000000001100000000000010000001000;0.104539;1216;00000000010010000000000000000000000011;0;0;0.0415401;152
29;00000000000001100000000000010000001000;0.104539;1216;01000000000000100000100000010000000000;0;0;0.0470873;169
30;00000000000001100000000000010000001000;0.104539;1216;00000000001000000000100001000000000010;0;0;0.0501305;165
