geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;00001100110101010011110011010101101010;0.900619;10476;11010011100110001000011111001001010110;0.139443;1622;0.333073;1
1;00001100110101010011110011010101101010;0.900619;10476;10110101110010011000011000101011011100;0.218707;2544;0.383817;6
2;10010000110101010011110011010101101010;0.867091;10086;00010011101000110110000111011001111010;0.286193;3329;0.417824;1
3;01111100111000000111110011011100010000;0.800894;9316;01110011010001100011100001100000111111;0.285248;3318;0.443256;2
4;01011100111000000111110011111100010000;0.813875;9467;11111000100100010001100110001101110101;0.220169;2561;0.488897;4
5;10100100011001111011110011010100011000;0.830984;9666;11111000100100010001100110001101110110;0.221114;2572;0.533459;4
6;00011101100001110011110011010100100110;0.85686;9967;00011010100111110010001001111101100001;0.320667;3730;0.557738;4
7;10010100101100011011110011010100011001;0.872507;10149;11000001001001111111010001010111100001;0.278628;3241;0.578685;1
8;00111101010100010011110011010101011000;0.86391;10049;10010011100001010111010011010001101011;0.3125;3635;0.604916;3
9;01100100011010011011110011010101011000;0.867091;10086;11011101001011100011100010010001001011;0.306826;3569;0.658432;2
10;00010101011010011011110011010101011000;0.867693;10093;10100010011001111011010011010001001101;0.333992;3885;0.688543;1
11;00001100110001110011110011010110011010;0.874656;10174;10110001100011000011011010011100100111;0.334164;3887;0.746287;6
12;10010100111001010011110011010101011000;0.882651;10267;10100000001001110111011111011100011000;0.388067;4514;0.760931;2
13;00011001011010011011110011010101011000;0.865371;10066;10110000011001010011010011110101011010;0.369928;4303;0.769567;2
14;00010101010111010011110011010100001011;0.873367;10159;01110101001000011011010011010110010011;0.341558;3973;0.783386;3
15;00010101010111010011110011010100001011;0.873367;10159;10010101011010111001010011010110010010;0.319721;3719;0.792351;2
16;00011001110111010011110011010100001010;0.874742;10175;10011101010111000010110011010110010010;0.439735;5115;0.807356;4
17;10011000110110010011110011010100001011;0.887466;10323;10010100011101010011010011110011100100;0.367607;4276;0.809371;3
18;00000101110111010011110011010101100100;0.88738;10322;01011001100011010011010011010111000101;0.356345;4145;0.797974;6
19;00010100110111010011110011010101011000;0.892882;10386;10010101010001110011010001100101011011;0.327975;3815;0.802822;1
20;00011100110110010011110011010101001010;0.897352;10438;00010110110011110011010011010101101000;0.387122;4503;0.81316;4
21;00011100111000110011110011100100001011;0.893913;10398;00011011010111010011010011010110001100;0.358666;4172;0.824465;7
22;00010100111110010011110011010100001011;0.906379;10543;00110100110101010011010011010101101001;0.419618;4881;0.827893;4
23;00010100111110010011110011010100001011;0.906379;10543;00010100110111010010110011110001101001;0.446527;5194;0.833228;9
24;00001000111111010011110011010100001011;0.910076;10586;00011000111101010011010011010101011001;0.438188;5097;0.822211;7
25;00001000111111010011110011010100001011;0.910076;10586;00010100111100101011010111010101010010;0.382995;4455;0.822189;8
26;00001000111110010011110011010101101100;0.909818;10583;00010100110100011010110011111100101010;0.531809;6186;0.857288;10
27;00001000111111010011110011010100001011;0.910076;10586;00101010110101010011010111010100001011;0.408614;4753;0.856668;8
28;00011000111100110011110011010100001110;0.906207;10541;00001101111000110011010011110100010110;0.417727;4859;0.848196;12
29;00011100111000110011110011010100001110;0.90466;10523;00111000111100110011010011010100010110;0.423057;4921;0.848373;10
30;00100000111111010011110011100100001011;0.904488;10521;00011100111110010011010011110100001010;0.43131;5017;0.868694;22
31;00001100111110010011110011100100001011;0.911795;10606;00010100110111011011010011010100001011;0.427528;4973;0.879633;21
32;00010100111110010011110011100100001011;0.908958;10573;00011100111011010011110000000101011011;0.495444;5763;0.883666;23
33;00010100111110010011110011100100001011;0.908958;10573;00011100111110110011010010100100001011;0.360299;4191;0.878087;21
34;00010100111110010011110011100100001011;0.908958;10573;00011100101111000111010011010100001011;0.361933;4210;0.86313;27
35;00010100111110010011110011100100001011;0.908958;10573;00101000111110010010110011010101001011;0.555107;6457;0.883449;36
36;00011000111110010011110011100100001011;0.90956;10580;00011100110110010011010011100101001011;0.434147;5050;0.876657;31
37;00001100111110010011110011100100001011;0.911795;10606;00011100111110010110010011100100001011;0.374226;4353;0.887395;43
38;00001100111110010011110011100100001011;0.911795;10606;00010100111110010011010111010100001011;0.438532;5101;0.885332;43
39;00001100111110010011110011100100001011;0.911795;10606;00010100111111010011010011010100001011;0.436984;5083;0.890482;55
40;00001100111110010011110011100100001011;0.911795;10606;00010100111110010011010011010100001111;0.435523;5066;0.898011;72
41;00001100111110010011110011100100001011;0.911795;10606;00001100111110110011010011110100000011;0.438188;5097;0.899244;79
42;00001100111110010011110011100100001011;0.911795;10606;01001100111110010011010011100100001011;0.442228;5144;0.88642;78
43;00001100111110010011110011100100001011;0.911795;10606;00001100111110010001110011101100001011;0.554935;6455;0.902791;87
44;00001100111110010011110011100100001011;0.911795;10606;00011000111110011011010011100100001011;0.441369;5134;0.894845;89
