geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;00000000000000000000000011110110101000;0.119154;1386;00000011010000001000000100000110001000;0;0;0.0162259;1
1;00000000001010100000000000010000011011;0.148298;1725;00000001000010000000010110000110000010;0;0;0.0311322;9
2;00000000000010100000100001000000011011;0.145633;1694;00000000000000001000100010010110101000;0;0;0.0408047;5
3;00000000000010100000100001000000011011;0.145633;1694;00000110001000000000000110000110010000;0;0;0.057224;5
4;00000000000001100000100001000000011011;0.154574;1798;00001010000001000000101000001000100100;0;0;0.0739409;5
5;00000000000001100000100001000000011011;0.154574;1798;00000000100000000000010011100001011000;0;0;0.0858477;5
6;00000000000000100000100000010001011011;0.156379;1819;00000000000000010010100010010100101000;0;0;0.0957995;5
7;00000000000011100000000001000000011011;0.159646;1857;00100000100000000001101000010001001000;0;0;0.113087;10
8;00000000000010100000000001000001001111;0.15913;1851;10000001100000000000000011000010001010;0.000515818;6;0.1199;7
9;00000000000001110000000000000001011011;0.158012;1838;00001001001000000001000000011000101000;0;0;0.120603;7
10;00000000000000100000000001100000111011;0.157583;1833;00000000101101000000000000010001010010;0.00464237;54;0.130995;5
11;00000000000000100000100000000001011111;0.163257;1899;00001001010010100000100000000000100010;0.000859697;10;0.129481;7
12;00000000000011100000000000000001001111;0.166265;1934;00000000100000000010100000000110011010;0.00404058;47;0.13586;7
13;00000000000011100000000000000001001111;0.166265;1934;00000001000010100001000001000001010010;0.0129814;151;0.138278;5
14;00000000000000100000000000010000111111;0.166437;1936;00000000000110100000110000000001011000;0.0106602;124;0.138153;6
15;00000000000000100000000000010000111111;0.166437;1936;00010001000000100100000000000001010011;0.0457359;532;0.140677;9
16;00000000000000100000000000010000111111;0.166437;1936;01000000010010000000000000010001010011;0.0450481;524;0.140968;8
17;00000000000001100000000000010001011011;0.164202;1910;00000110000010100000000010000000100011;0.00481431;56;0.142364;6
18;00000000000001100000000001000000011111;0.168071;1955;00000100000001110000000001000001100001;0.0859697;1000;0.144439;6
19;00000000000001100000000000010000011111;0.169876;1976;00000000010000110000010000000001011010;0.0435007;506;0.144649;8
20;00000000000001100000000001000000011111;0.168071;1955;10001000000010100000000000000000010111;0.0494326;575;0.146178;13
21;00000000000001100000000001000000011111;0.168071;1955;01000000010100100000000000010000011100;0.0167641;195;0.147636;8
22;00000000000001100000000000010001001111;0.168845;1964;00000000000101010001000001000001010010;0.0134972;157;0.144177;9
23;00000000000001100000000000010000111110;0.171768;1998;00000000000000000010000001001100011101;0.0428989;499;0.147445;13
24;00000000000001100000000000000000111111;0.171939;2000;00000100000110100000000001000000010110;0.0036967;43;0.143869;12
25;00000000000001100000000000000000111111;0.171939;2000;00001000000000100000000011000001010101;0.0435007;506;0.147178;18
26;00000000000001100000000000000000111111;0.171939;2000;10000000000101000000000000000101011010;0.0409216;476;0.151842;19
27;00000000000001100000000000000000111111;0.171939;2000;01100000000100000000000000011000001110;0.0239856;279;0.148408;20
28;00000000000001100000000000000000111111;0.171939;2000;00000000000101000000001010000001011010;0.0428129;498;0.152333;18
29;00000000000001100000000000000000111111;0.171939;2000;00000000110000100100000000001000001110;0.00919876;107;0.153513;23
30;00000000000001100000000000010001011110;0.172627;2008;00100000000010110000000000000001001101;0.0404917;471;0.158021;26
31;00000000000001100000000000000001101111;0.170908;1988;00000101000001100010000000000000001101;0.104625;1217;0.158096;25
32;00000000000001100000000000000000111111;0.171939;2000;00010000000011100000001000000000010110;0.0361073;420;0.156731;27
33;00000000000001100000000000000000111111;0.171939;2000;00000010000011100000000010000000011100;0.0186554;217;0.15713;24
34;00000000000001100000000000010000011111;0.169876;1976;00000000000011100000000000010010010110;0.103594;1205;0.158111;32
35;00000000000001100000000000010000011111;0.169876;1976;10000000000100101000000000000000011101;0.042727;497;0.156433;34
36;00000000000001100000000000010000011111;0.169876;1976;00000000000101100001000000000001101100;0.079608;926;0.156982;34
37;00000000000001100000000000000000111111;0.171939;2000;00000000000111000000010000000000010111;0.0501204;583;0.15845;31
38;00000000000001100000000000000000111111;0.171939;2000;00000000000001110000000000000110011001;0.0998968;1162;0.158894;39
39;00000000000001100000000000000000111111;0.171939;2000;01000001000010100000000000000000100111;0.0461657;537;0.159359;42
40;00000000000001100000000000000001011111;0.172369;2005;10000000100001000000000000000000111110;0.0627579;730;0.15947;37
41;00000000000001100000000000000000111111;0.171939;2000;00010000000011000000000000000000111110;0.0670564;780;0.161004;43
42;00000000000001100000000000000000111111;0.171939;2000;00000010000101100000000000010000001101;0.116403;1354;0.163165;44
43;00000000000001100000000000000000111111;0.171939;2000;00000000100001100000000000100000111001;0.136262;1585;0.165213;57
44;00000000000001100000000000000000111111;0.171939;2000;00000000000001101000100000100000001110;0.113566;1321;0.165065;55
45;00000000000001100000000000000000111111;0.171939;2000;00000000000000101000000010000000111101;0.0603508;702;0.164499;62
46;00000000000001100000000000000000111111;0.171939;2000;00001000000010100000000000000000111101;0.0626719;729;0.164152;56
47;00000000000001100000000000000000111111;0.171939;2000;00000010000001100000000000010000010111;0.144687;1683;0.166365;55
48;00000000000001100000000000000000111111;0.171939;2000;00000000000001100000010000000000110111;0.144429;1680;0.167314;65
49;00000000000001100000000000000000111111;0.171939;2000;00000000010001000000000000000010111110;0.0631018;734;0.166382;65
50;00000000000001100000000000000000111111;0.171939;2000;01000000000101000000000000000000111101;0.0607806;707;0.169049;69
51;00000000000001100000000000000000111111;0.171939;2000;00100000000001100000000000000000110111;0.144859;1685;0.169907;70
52;00000000000001100000000000000001011111;0.172369;2005;00000000001001100000000000000000110111;0.145547;1693;0.169027;69
53;00000000000001100000000000000001011111;0.172369;2005;00000000000001100010010000000000111010;0.14271;1660;0.169447;77
54;00000000000001100000000000000001011111;0.172369;2005;00000010000101100000000000000000100111;0.137466;1599;0.167666;70
55;00000000000001100000000000000001011111;0.172369;2005;00000000000001101000000000001000100111;0.13652;1588;0.169191;78
56;00000000000001100000000000000001011111;0.172369;2005;00000000000011100000000000000010110011;0.138153;1607;0.169728;82
57;00000000000001100000000000000001011111;0.172369;2005;00000100000001100000000000000000110111;0.144515;1681;0.16947;78
58;00000000000001100000000000000001011111;0.172369;2005;00000000000001100100000000000000110111;0.144601;1682;0.168672;68
59;00000000000001100000000000000001011111;0.172369;2005;00000000010001100000000000000001011101;0.154917;1802;0.169519;68
60;00000000000001100000000000000001011111;0.172369;2005;00000001000001101000000000000000110110;0.0473693;551;0.165867;65
61;00000000000001100000000000000001011111;0.172369;2005;01000000000001100000000000001001010110;0.0506362;589;0.166478;68
62;00000000000001100000000000000001011111;0.172369;2005;00000001000001100000000000000001010111;0.145031;1687;0.168377;64
63;00000000000001100000000000000001011111;0.172369;2005;00010000000001100000000000000100111100;0.053989;628;0.16721;68
64;00000000000001100000000000000001011111;0.172369;2005;01000010000001100000000000000001011100;0.0456499;531;0.168103;74
65;00000000000001100000000000000001011111;0.172369;2005;00010000000001101000000000000001010110;0.0509801;593;0.16762;65
