geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;01001000011010110011111111001100101000;0.987448;11486;10110101100001001000001011110010111110;0.36434;4238;0.859654;1
1;00101001011011010011101101000101101001;0.993552;11557;11010010111010010000001001101111101001;0.459508;5345;0.918468;4
2;00101001011011010011101101000101101001;0.993552;11557;10100000111000001101001101011110110101;0.854711;9942;0.962467;6
3;00101001011011010011100001010101101101;0.99424;11565;00100010100101011110001111001101001011;0.91042;10590;0.970974;5
4;00101000011011010011101111000101101001;0.995616;11581;01001001101000110100000111001111011101;0.817314;9507;0.97227;1
5;00101000011011010011101111000101101001;0.995616;11581;01100101000010111010111101010000101011;0.947129;11017;0.981049;4
6;00101000011010111001110011010101101001;0.995616;11581;00101010111011010011000001010101101101;0.838549;9754;0.981646;1
7;01001100011011010001101101010101101001;0.995616;11581;01001011001010111111000001010100101110;0.830038;9655;0.984806;3
8;00101000011011010001100011011111011001;0.995444;11579;01000111101011010111000001010100101110;0.836314;9728;0.984397;2
9;01001000011011010011101011001011011001;0.995959;11585;00101110010011010001001111001101101001;0.922455;10730;0.987743;3
10;00001000111011010011101111000101101001;0.995272;11577;00111001011011010011000001010111101001;0.836142;9726;0.985602;1
11;00101000011011010001101011001110101101;0.996303;11589;01100110111011010011000101010001101001;0.836314;9728;0.98672;4
12;01101000101011010011100011010101101001;0.997077;11598;01101000101010110101001001010111011001;0.921768;10722;0.988623;3
13;01101000011011010001101011001101101001;0.997163;11599;00101001011011010011001101000111011001;0.934319;10868;0.989565;3
14;00001100111011010011101011001001011001;0.997249;11600;01101000111010110000100011001111100101;0.847404;9857;0.988857;4
15;00001100111011010011101011001001011001;0.997249;11600;01101000011111010000100001110101101101;0.854281;9937;0.989674;4
16;00101000011011010011101011001101101001;0.996905;11596;00100100111011110001000001110101111001;0.831757;9675;0.987891;2
17;00011001111011010001100011100101101001;0.996131;11587;01101010101011010100100001010111011001;0.846716;9849;0.987413;6
18;01011000011011010011101011001001101001;0.996475;11591;00010101011011010101000001010111011101;0.834508;9707;0.98723;2
19;01011000011011010011101011001001101001;0.996475;11591;01101000111011000000100001110101111011;0.815251;9483;0.986805;4
20;01011000011011010011101011001001101001;0.996475;11591;00101010111011010011001101000101101001;0.933975;10864;0.991677;9
21;00010100111011010001100011010111011001;0.997249;11600;00101000111011010101001011001001101101;0.92469;10756;0.990551;7
22;00011000111011010001100011110101101001;0.996905;11596;00101000011011110100100011011001101101;0.842503;9800;0.987519;5
23;00011000111011010001101011011001001101;0.997077;11598;10101001011011010010001011001001111001;0.909474;10579;0.990111;2
24;01001100101011010001100011010101101011;0.996905;11596;01101000011011010011001011001001111001;0.928731;10803;0.991471;6
25;00011000111011010011101011001001001101;0.997335;11601;00011000111011110001000011011001011101;0.837345;9740;0.990985;2
26;01001000011011010011100011010111011001;0.996991;11597;01101001011011010011000101000101101011;0.841042;9783;0.991021;10
27;00011000111011010001100011100111101001;0.997249;11600;01000110011011010101000001011101111001;0.834336;9705;0.989312;6
28;01001000011011010011101011001101011010;0.998023;11609;01001000011011110011000011011001011101;0.8364;9729;0.9884;12
29;00011000111011010001101011001101011010;0.998453;11614;01111000011010110011000011001101101001;0.848005;9864;0.991654;11
30;01001000011011010011101011001101011001;0.997937;11608;01101100111011010000100001100111101001;0.850241;9890;0.989668;11
31;00011000111011010011100011010101101001;0.997593;11604;01000100011111010011000011101001011101;0.838807;9757;0.99097;14
32;00011000111011010011100011010101101010;0.998109;11610;01101000011011010001000011110111101001;0.848349;9868;0.988949;10
33;00011000111011010011100011010101101010;0.998109;11610;01000100011101010011000011010111101011;0.850842;9897;0.993328;12
34;00011000111011010001101011010101101001;0.998023;11609;01001101011011010001000011110101101001;0.848091;9865;0.990388;10
35;00011000111011010001101011010101101010;0.998538;11615;01000110001011010011110011101100101001;0.973435;11323;0.995449;10
36;00011000111011010001101011010101101001;0.998023;11609;01011000111011010000100011010101101011;0.85153;9905;0.991146;14
37;00011000111011010001101011010101101001;0.998023;11609;00011010111011010000100011011101101001;0.851272;9902;0.991665;15
38;00011000111011010001101011010101101001;0.998023;11609;00011000111011010000100011100101111101;0.851444;9904;0.992796;20
39;00011000111011010001101011010101101010;0.998538;11615;01000100111011110011100010001001101011;0.973091;11319;0.995649;29
40;00011000111011010001101011010101101010;0.998538;11615;00011000111011010101001011010101101001;0.938962;10922;0.995291;36
41;00011000111011010001101011010101101010;0.998538;11615;00011000111011010001000011110101101011;0.851874;9909;0.994895;53
42;00011000111011010001101011010101101010;0.998538;11615;00011000111011010000101011010101101101;0.934405;10869;0.996038;68
43;00011000111011010001101011010101101010;0.998538;11615;00011101011011000001101011010101101001;0.950997;11062;0.996985;71
44;00011000111011010001101011010101101010;0.998538;11615;01011000111011010000101011010101101001;0.933459;10858;0.996112;88
45;00011000111011010001101011010101101010;0.998538;11615;10011000111011010001001011010101101001;0.93664;10895;0.996563;88
46;00011000111011010001101011010101101010;0.998538;11615;00011000111011010001001011010101101011;0.937156;10901;0.996449;89
47;00011000111011010001101011010101101010;0.998538;11615;00011100111011010000101011010101101001;0.93793;10910;0.997576;93
48;00011000111011010001101011010101101010;0.998538;11615;00111000111011010000101011010101101010;0.933975;10864;0.997686;96
49;00011000111011010001101011010101101010;0.998538;11615;00011100111011000001101011010101101010;0.987448;11486;0.998236;93
50;00011000111011010001101011010101101010;0.998538;11615;01011000111011000001101011010101101010;0.984353;11450;0.998167;93
=============================================
geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;00011101101010010101100011010110011010;0.987105;11482;01100010110101100100001110111111001000;0.393398;4576;0.872925;1
1;00011101101010010101100011001101101001;0.989598;11511;00011111100010101010100100101011001110;0.534904;6222;0.93523;2
2;00011101101010010101100011001100101101;0.990285;11519;01101001000010111100101001101101101001;0.880588;10243;0.954996;2
3;00010100101010110011100011001100101111;0.993036;11551;00011101101110010100100011001100101101;0.860385;10008;0.959685;4
4;00010100111010110011100011001100111001;0.994584;11569;00011101001010011000011111000101101101;0.867349;10089;0.968005;5
5;01000100101010010011111011010101101001;0.994068;11563;00101001100011000010111011011110011001;0.931224;10832;0.974877;3
6;01000100101010010101100001111100101111;0.99338;11555;10001000101100110100100111010101101101;0.859182;9994;0.976957;7
7;01001000101101010101100001111100111010;0.993122;11552;01011001101010010111000011010110011010;0.84749;9858;0.980113;4
8;01001000101101010101100011011100101101;0.995272;11577;01001001101101010101000001111100111010;0.838893;9758;0.981538;1
9;01001000101101010101100011011100101101;0.995272;11577;10001001111110010101100001000011111100;0.952459;11079;0.984514;3
10;01001000101101010101100011011100101101;0.995272;11577;01001001110101010101000011010011101101;0.838721;9756;0.98278;7
11;01001000101101010101100011010111001101;0.995358;11578;00101010000011110001100011011101101101;0.944464;10986;0.987256;7
12;01001000101010110011110001111100101100;0.995444;11579;01001101010110110000100001110100101111;0.845426;9834;0.987009;12
13;01011000101101010001100011011100101101;0.996819;11595;01011000101010010111000011011100101101;0.854797;9943;0.988724;5
14;01000100111011010001100011011100101101;0.996131;11587;10001000101011110100100011110110101100;0.847662;9860;0.98743;8
15;01000100111011010001100011011100101101;0.996131;11587;00101010101001100001110001011101101110;0.956327;11124;0.990364;4
16;00101000111011010001100011011100101101;0.996561;11592;00011000101011110101000011011100101101;0.854281;9937;0.98941;6
17;00101000111011010001100011010111001101;0.996647;11593;00101000111011011011000001010101011101;0.839065;9760;0.989098;4
18;00001100101011010001101011011100101101;0.997249;11600;00001010101011010101000011011110101101;0.852476;9916;0.988783;7
19;00001100101010110011100011011101011001;0.996733;11594;01101000101111010011000001011100101101;0.84216;9796;0.988594;11
20;01011000101010110001100011011101001101;0.996905;11596;01001000111011010001000111011101011001;0.851444;9904;0.989884;12
21;00001100111011010001100011011100101101;0.997507;11603;10101000111011010001000011111100101100;0.847404;9857;0.98985;4
22;00011000111011010001100011011100101101;0.997507;11603;01001001101111010001000011111000101101;0.838893;9758;0.991201;13
23;00011000111011010001100011011100101101;0.997507;11603;00101100101011010001001011011100101101;0.936554;10894;0.991911;9
24;00011000111011010001100011010110101101;0.997593;11604;01011000101011000001100111011100011101;0.954264;11100;0.994516;23
25;00011000111011010001100011010110101101;0.997593;11604;00101100101110100001100011010110101101;0.959508;11161;0.994602;19
26;00001100111011010001100011010111001101;0.997593;11604;00101000111011010000100011011110101101;0.851014;9899;0.988524;30
27;00011000111011010001100011010111001101;0.997593;11604;01000100101011000011100011010111101101;0.964323;11217;0.995207;31
28;00011000111011010001100011010111001101;0.997593;11604;00011000111011010100100011011100101101;0.85282;9920;0.993864;39
29;00011000111011010001100011010110101101;0.997593;11604;01011000111011000001100011011100101101;0.972834;11316;0.996573;47
30;00011000111011010001100011010110101101;0.997593;11604;00011000111011010000101011011100101101;0.934319;10868;0.995458;55
31;00011000111011010001100011010111001101;0.997593;11604;00011000111011110000100011011110001101;0.847232;9855;0.99525;54
32;00011000111011010001100011010111001101;0.997593;11604;00011000111011010000100011011110101101;0.85196;9910;0.995771;64
33;00011000111011010001100011010110101101;0.997593;11604;00011000111011000001100011010111101101;0.973005;11318;0.996783;48
34;00011000111011010001100011010111001101;0.997593;11604;00011000111011010001000011010111101101;0.851788;9908;0.995406;59
35;00011000111011010001100011010111001101;0.997593;11604;10011000110011010001100011011101001101;0.981259;11414;0.997013;45
36;00011000111011010001100011010111001101;0.997593;11604;00011000110011010001100011011110101101;0.981259;11414;0.997273;47
37;00011000111011010001100011010111001101;0.997593;11604;00011000111011011001100011000111001101;0.995959;11585;0.997565;47
38;00011000111011010001100011010111001101;0.997593;11604;00011000111111010001100011010111000101;0.99338;11555;0.997483;41
