geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;00000000000001000001000001000000001000;0.100757;1172;00100000000000000010000000001000000001;0;0;0.00796338;1
1;00000000000001000000000010000000000011;0.100241;1166;00000000000100000010001000000000100000;0;0;0.014044;2
2;00010000000000000010000000000000000011;0.11477;1335;00000100000000001010000000000000010000;0;0;0.0227691;4
3;00000000000001100001000000000000000010;0.10858;1263;01000000000000100000001000000000100000;0;0;0.0234379;2
4;01000000000000000000000001110000000000;0.150361;1749;00000000000000000101000000000010100000;0;0;0.0263085;2
5;00000100000000000000000001110000000000;0.152596;1775;00100000000000000001000000100000100000;0;0;0.0368097;3
6;00000100000000000000000001110000000000;0.152596;1775;00010000000000000001010000000000010000;0;0;0.0423048;5
7;00001000000000000000000000010000001001;0.128095;1490;01000010000000100001000000000000000000;0;0;0.0393819;3
8;00001000000000000000000000100000001001;0.126376;1470;00010001000000000010000000100000000000;0;0;0.0347378;4
9;00000000000000000000000000100000001011;0.152682;1776;00000000001000000010000000000010000010;0;0;0.038444;5
10;00000000000000000000000011110000000000;0.161623;1880;00000000000010000001000011000000000000;0;0;0.0408021;3
11;00000000000000000001100000110000000000;0.129127;1502;00000100000000100001000000000100000000;0;0;0.0398736;5
12;00000000000001001000000001100000000000;0.121819;1417;01000000000000000010000010000000001000;0;0;0.0391222;4
13;00000000000001000000000000000000001101;0.151135;1758;00000100000000000001000000000010001000;0;0;0.0499493;5
14;00001000000001100000000000000000001000;0.122335;1423;01000000000100000000000000010000100000;0;0;0.0464099;4
15;00001000000000000010000000000000001010;0.122163;1421;00000000000000000000010010010100000000;0;0;0.0416644;6
16;00000100000001000000000000010000001000;0.117607;1368;00000000100000000010000100000000001000;0;0;0.0421888;5
17;00000000100000000000000000000000001011;0.149157;1735;00001000000000000000000001000100001000;0;0;0.0461288;2
18;00000000100000000000000000000000001011;0.149157;1735;00000000000000000000100010000100000001;0;0;0.0501384;7
19;00000000010000000000000000000000001011;0.149759;1742;00001000000000100000001000001000000000;0;0;0.0434998;1
20;00000000010000000000000000000000001011;0.149759;1742;00000000000000000001010010100000000000;0;0;0.0398272;2
21;00000000000000000000000000000100001011;0.149243;1736;00000010001000000000100000010000000000;0;0;0.0525679;3
22;00000000000001000000000000000000011010;0.155261;1806;00000000001000000001000000000100000001;0;0;0.0511958;6
