geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;1111111111110111111111111111111111111111111;0.969804;13168;1111111111111111111111111011111111111111111;0.95316;12942;0.965598;303
1;1111111111110111111111111111111111111111111;0.969804;13168;1100001111111011001010001111111100110001000;0.794594;10789;0.959058;235
2;1111111111110111111111111111111111111111111;0.969804;13168;0101001110111011000011000111111110111000100;0.789365;10718;0.963135;230
3;1111111111110111111111111111111111111111111;0.969804;13168;1000001111111111000111110111000111110100011;0.835616;11346;0.966083;216
4;1111111111110111111111111111111111111111111;0.969804;13168;1010001110101011100110100111010101110000100;0.813448;11045;0.965335;223
5;1111111111110111111111111111111111111111111;0.969804;13168;1101011110101011111010100111101101111010000;0.865002;11745;0.967098;205
6;1111111111110111111111111111111111111111111;0.969804;13168;1111011110110011001011100111001101110000011;0.84114;11421;0.966685;234
7;1111111111110111111111111111111111111111111;0.969804;13168;0111001110101011000010100111111110110110010;0.816247;11083;0.966797;283
8;1111111111110111111111111111111111111111111;0.969804;13168;0000011111110011000010010111111110110010000;0.807556;10965;0.967464;316
9;1111111111110111111111111111111111111111111;0.969804;13168;1010001111111111111111000111101101111001100;0.877375;11913;0.96892;362
10;1111111111110111111111111111111111111111111;0.969804;13168;0101011110111011101111100111110100110010101;0.87929;11939;0.969086;369
11;1111111111110111111111111111111111111111111;0.969804;13168;1100001111101011110010011111110111110000011;0.848652;11523;0.968624;377
12;1111111111110111111111111111111111111111111;0.969804;13168;1010101110101011011010100111001101110101000;0.843718;11456;0.969249;381
13;1111111111110111111111111111111111111111111;0.969804;13168;1111011110110011000110110111011101110010010;0.861909;11703;0.968731;382
14;1111111111110111111111111111111111111111111;0.969804;13168;1011001110110011010011001111000101111000100;0.83407;11325;0.968915;382
15;1111111111110111111111111111111111111111111;0.969804;13168;0100011110100011000011000111101100111100001;0.79835;10840;0.969063;381
16;1111111111110111111111111111111111111111111;0.969804;13168;1110011110110111000010111111010111111010101;0.898439;12199;0.968938;375
17;1111111111110111111111111111111111111111111;0.969804;13168;1011001110100111001111000111000111111000000;0.820813;11145;0.968976;382
18;1111111111110111111111111111111111111111111;0.969804;13168;0000001110111011100010111111011110110011001;0.845117;11475;0.969094;382
19;1111111111110111111111111111111111111111111;0.969804;13168;0110011110110011000111101111011101110001111;0.901458;12240;0.969136;379
