geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0000000100000000110101000110010001000100110110;0.630561;6095;0010100010010000100100110001000001000110010001;0.0266915;258;0.305085;1
1;0000000100000000110101000110010001000100110110;0.630561;6095;1000000111000000101010001000010010101010010000;0.0924891;894;0.365118;1
2;0000000100001010010101100100010001000100110010;0.632009;6109;0100101000100000011110101000000010000010001100;0.1467;1418;0.379913;1
3;0000000100001010010101100100010001000100110010;0.632009;6109;0000000101001011100100100000000111000000001110;0.193875;1874;0.406853;2
4;0000000100001010010101100100010001000100110010;0.632009;6109;0011010000000010001110011000001000101000001100;0.142044;1373;0.42393;4
5;0000000100100010010101110111010000000000100010;0.636665;6154;0001010101011000001101000000011000000001001001;0.157459;1522;0.433983;1
6;0000010100000110010101000110110000000000100110;0.643389;6219;0100100101100000110100100000001011000100100000;0.170081;1644;0.444497;1
7;0000010100000110010101000110110000000000100110;0.643389;6219;1000000000110101100000001100010000100111000100;0.144424;1396;0.461063;1
8;0000001100001110010101000110110000000000100010;0.662528;6404;0110000110100110101100000000000100001001000100;0.231947;2242;0.475947;2
9;0000001100001110010101000110110000000000100010;0.662528;6404;1000001100000010010000001101000011000001110100;0.191289;1849;0.481966;1
10;0000001100001110010101000110110000000000100010;0.662528;6404;0000010100010010100000100110010010110000001010;0.19791;1913;0.488782;1
11;0000001100001110010101000110110000000000100010;0.662528;6404;0000010111001101010000000100000100000110100010;0.20029;1936;0.50584;1
12;0000001100001110010101000110110000000000100010;0.662528;6404;1000010110010010000101000000000000100100101101;0.227602;2200;0.511854;2
13;0000001100001110010101000110110000000000100010;0.662528;6404;0000000000101101000100010011011000001001010010;0.274674;2655;0.523804;1
14;0000001100001110010101000110110000000000100010;0.662528;6404;0100001100001110010001001000000100100100000101;0.211566;2045;0.511901;2
15;0000001100001110010101000110110000000000100010;0.662528;6404;0100100101110000001000100100100000000000101110;0.244879;2367;0.509243;2
16;0000000100001110010101001110110000000000100010;0.692841;6697;0000010000110100001001000110000101000000110011;0.233292;2255;0.519737;3
17;0000000100001110010101001110110000000000100010;0.692841;6697;0000000100100111110000001000001000100011001010;0.238775;2308;0.521073;1
18;0000000100001110010101001110110000000000100010;0.692841;6697;0010001000111110000000000100000001000001110101;0.232671;2249;0.526697;3
=============================================
geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0100000100000000001101000110011000000000111110;0.604387;5842;1110100010000111100000010001000010000110000000;0.0456238;441;0.311251;1
1;0100000100000000001101000110011000000000111110;0.604387;5842;0010010010010110011000000000001010000101010100;0.123422;1193;0.385726;2
2;0000000001000100001101000110011000000000111110;0.608525;5882;0100000111100000000110001101000000000000111100;0.128802;1245;0.417817;2
3;0000000001000100001101000110011000000000111110;0.608525;5882;0011100100101000001000000001010100000000110101;0.201531;1948;0.423314;1
4;0000000000000100001101000110011000010000111110;0.643906;6224;0000000101000100001000001001000110000101101110;0.231326;2236;0.443935;1
5;0000000000000100001101000110011000010000111110;0.643906;6224;0001000100100010000000100101110010000010011100;0.198531;1919;0.445071;1
6;0000000000000100001101000110011000010000111110;0.643906;6224;0000100010100001010000000110000010001011100011;0.185082;1789;0.460394;1
7;0000000000000100001101000110011000010000111110;0.643906;6224;0000011001000110010100000010100010100001010001;0.190875;1845;0.472955;2
8;0000000000000100001101000110011000010000111110;0.643906;6224;0000001111001000010001010100010010100000001010;0.227912;2203;0.483436;1
9;0000000000000100001101000110011000010000111110;0.643906;6224;0000011001010100000000010000011010000010111100;0.227705;2201;0.481302;3
10;0000000000000100001101000110011010100000101110;0.646907;6253;0100001000000011100001000011010010110000010100;0.202462;1957;0.490665;2
11;0000000000000100001101000110011010100000101110;0.646907;6253;0000011101000000100010000110011001010000000011;0.203186;1964;0.493506;2
12;0000000000000100001101000110011010100000101110;0.646907;6253;1100000001001000010100001111000000010000110100;0.239603;2316;0.479711;2
13;0000000000000100001101000110011010100000101110;0.646907;6253;1010010100000010101110000010000000000101100100;0.196462;1899;0.490826;1
14;0000000000000100001101000110011010100000101110;0.646907;6253;1010000001000100011000001100010011110000000010;0.165839;1603;0.500688;2
15;0000000000000100001101000110011010100000101110;0.646907;6253;0001010000100001010100010000111010001100000100;0.250155;2418;0.506858;2
16;0000000000000100001101000110011010100000101110;0.646907;6253;1000000010100111101000000000010001010000110100;0.266501;2576;0.513934;1
17;0000000000000100001101000110011010100000101110;0.646907;6253;0010010110000110010010000111010000001000001000;0.249224;2409;0.521452;1
=============================================
geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;0010000100000000000101100111110000000000110110;0.603662;5835;1000010101100100000000010001000111000000011100;0.0575212;556;0.306952;1
1;0000101000001111010101000110010000000000110000;0.625698;6048;0001000101000001011000000001101010010100000011;0.111215;1075;0.34929;1
2;0000101000001111010101000110010000000000110000;0.625698;6048;0010000001000011000000011101010110100010000100;0.154976;1498;0.384835;1
3;0000101000001111010101000110010000000000110000;0.625698;6048;0000000101101100001100100100000100100001101000;0.148665;1437;0.40522;3
4;0000100000001111010101000110010000000000110010;0.631285;6102;0000010101001010100010000100010011000100010100;0.177426;1715;0.435774;1
5;0000100000001111010101000110010000000000110010;0.631285;6102;0000000110100000110100101100100000000001110100;0.19522;1887;0.447879;3
6;0000100000001111010101000100010000010000101010;0.635113;6139;1010000000001010000100001111000000000101010101;0.160563;1552;0.466945;1
7;0000100000001111010101000100010000010000101010;0.635113;6139;0010011000000010000100100001010100000111100001;0.237637;2297;0.493649;1
8;0000100000000011010101001110010000010000101010;0.656321;6344;0001000100010011000010001100010001000001101001;0.227292;2197;0.498129;1
9;0000010000000110000101001110110000010000101010;0.664287;6421;0000000110000011000001100110011000010011000100;0.251914;2435;0.501336;1
10;0000100000000010011110001110010000010000101010;0.670805;6484;1010001000000001001011010100010001000000100101;0.241155;2331;0.503957;1
11;0000100000000010011110001110010000010000101010;0.670805;6484;0001100000000100110011001101010010010000010000;0.227912;2203;0.5116;1
12;0000100000000010011110001110010000010000101010;0.670805;6484;0000100010000011000001001000010101101100001010;0.273846;2647;0.516469;1
13;0000100000000010011110001110010000010000101010;0.670805;6484;0100110000000000110011000110010010000001100100;0.261949;2532;0.515126;3
14;0000100000000010011110001110010000010000101010;0.670805;6484;1000010010000101000101011100000000000010100011;0.246948;2387;0.511438;1
15;0000100000000010011110001110110000000000101010;0.680323;6576;0001010000101000001001000100110010010100000110;0.2545;2460;0.505763;1
16;0000100000000010011110001110110000000000101010;0.680323;6576;0000001001000011000100101010100100000100101100;0.260708;2520;0.516115;1
17;0000100000000010011110001110110000000000101010;0.680323;6576;0010100000101010000111010000100000100100001010;0.22874;2211;0.505925;1
=============================================
