geração;melhor;fitness;cobertura;pior;fitness;cobertura;média;ind_repetidos
0;11110110101110000110011101101000011000000110001100100111101000110111000111010001101;0.931239;57640;00111001110001111000000100111000001110101100110010111011010110110001011100010110011;0.512489;31721;0.675755;1
1;11110110101110000110001101101000010000000100001100100001111110111111001011101001101;0.886826;54891;11101101010111001100100100010010001110001011100100100111001111100010111110000110010;0.496785;30749;0.714075;3
2;01110000111110000110011101101000010001000100001100100001111110111111001011101001101;0.863949;53475;11110011000101101010000101010001111000001010101010110100001111111001111100110010001;0.560182;34673;0.738383;2
3;00100110101110001110011101101001011000000110001101100011101011110110001010110001101;0.885825;54829;10101100101010000000101011111111111101100001110101100001100000111001101001001100011;0.596985;36951;0.761133;1
4;10011110101110001110011101101001011000000110001101000011101010110110001010110001101;0.900785;55755;01000011010011101011010000100101010101101011111010101011010110110000101000110100111;0.626357;38769;0.775658;4
5;10010110101110001110011101101001011000000110001101100011101010110110001010110001101;0.901076;55773;10101000000101101101101100000101110011110011001010100011110001111011010101110110000;0.640995;39675;0.791057;2
6;10010110101110000110011101101001011000000110001101100111010010000111010110100111101;0.898006;55583;11010000011110010010101111011100110011010101010010100111011011010100000010110110001;0.699577;43301;0.8042;4
7;00100110101111001110001101101001111010000110001101001010110001100111100111010000101;0.884193;54728;00011110100110000000011111010100110101100110110101011011110001100011100101110001001;0.717155;44389;0.814088;2
8;10010110101100000101110101101001011000100110001101101111111100010110000011101000101;0.886342;54861;10011111000000011011101100101110110110110010100100100111001000011011000111000010111;0.709319;43904;0.823197;4
9;10011110111100000111001011111001111001011010001101000011000001000111101011000001101;0.88227;54609;11110100011000000110011111101001011110101011000001001011000010010111110011011001001;0.736429;45582;0.833084;5
10;01110111100000001110011101101001011000000010101101100011110001000111100111011001101;0.890106;55094;01110110110100010101111001100001010000001101101101110001010001100010101001101111101;0.691208;42783;0.841401;2
11;00110110101100001110011101101001011001000110101100100011110001000111100111001001101;0.908185;56213;01010110111101100100011101101001011100000110110000100001100111010010001011111001011;0.739434;45768;0.849095;3
12;00110110101100001110011101101001011001000110101100001001111011010101001111010000101;0.899945;55703;00110001001011100110010111001010111000011101010111000011000000110111111010110001110;0.765978;47411;0.855635;3
13;01110011101100001110011101111100011000000110101010001010111000010110001111010001101;0.905228;56030;10110100011000001110111010111101110000000110100001100111101010110110011110100001001;0.77543;47996;0.860801;3
14;01110011101100001110011101101100011001000110101100100011110001000111100111000001101;0.908815;56252;10101110001011000100101111100110101011000011001011001011111000101110000011101001001;0.771778;47770;0.865787;3
15;10110110101010100111101101101001011000000110001110001001110000010110001111110001101;0.905826;56067;10110111001000010110110111111001001011101000001010100101011100110010001011010001101;0.784865;48580;0.870067;3
16;01110110101110000110001011111010010100000111011101000011010001000111100111010001101;0.905794;56065;11000110101010001110001000101001001001001111011010001101111110110111000111010001100;0.809923;50131;0.873406;2
17;10110110001110001110001101101101011000000110001110101001110000100111100111010001101;0.911464;56416;01101110011011010100011111101000100100001010000111100111001100110011000111010001101;0.740161;45813;0.877125;2
18;11010110101110000110001011111001010011000111011100000001101000110111000111010001101;0.913759;56558;10011110100011000110011001100001101011000111101101101011110000100111001011001001100;0.814479;50413;0.880642;4
19;10110110001110001110101101101101011000000110011110001001101000110111000111000001101;0.917426;56785;00010011110000000111011110101001011001001101010011000001110010110100001111011011111;0.814269;50400;0.88403;6
20;10110010101110100110011011101001011000000110001110101001110000110111000111010001101;0.918121;56828;00111100001100001010011101111100011000110100101100110011110001000111110111001001001;0.830603;51411;0.889438;5
